[43-2][338-2][437-2][573-2];4,[38-2][76-2][280-2][493-2];3,[66-2][356-2][476-2][517-2];3,[215-2][360-2][398-2][433-2];3,[87-2][131-2][155-2][320-2];2,[247-2][435-2][475-2][572-2];2,[115-2][280-2][447-2][509-2];2,[2-2][31-2][69-2][577-2];2,[21-2][60-2][204-2][227-2];2,[26-2][162-2][427-2][458-2];2,[434-2][456-2][492-2][567-2];2,[185-2][483-2][498-2][572-2];2,[169-2][320-2][365-2][463-2];2,[54-2][204-2][289-2][357-2];2
[20-2][192-2][404-2][545-2];4,[25-2][165-2][424-2][554-2];3.5,[286-2][300-2][335-2][544-2];3,[180-2][272-2][335-2][544-2];3,[28-2][141-2][219-2][342-2];3,[25-2][165-2][424-2][495-2];3,[35-2][126-2][209-2][473-2];3,[168-2][249-2][295-2][473-2];3,[168-2][249-2][364-2][576-2];3,[354-2][388-2][489-2][540-2];2,[165-2][247-2][424-2][495-2];2,[24-2][57-2][288-2][502-2];2,[181-2][254-2][336-2][468-2];2,[31-2][386-2][450-2][534-2];2
[20-2][192-2][404-2][545-2];4,[168-2][368-2][473-2][516-2];4,[25-2][165-2][424-2][554-2];3.5,[28-2][141-2][219-2][342-2];3,[24-2][233-2][387-2][547-2];3,[24-2][57-2][229-2][288-2];3,[168-2][249-2][364-2][576-2];3,[62-2][97-2][209-2][415-2];3,[286-2][300-2][335-2][544-2];3,[168-2][249-2][295-2][473-2];3,[35-2][126-2][209-2][473-2];3,[25-2][165-2][424-2][495-2];3,[180-2][272-2][335-2][544-2];3,[181-2][185-2][467-2][517-2];2
[168-2][368-2][473-2][516-2];4,[20-2][192-2][404-2][545-2];4,[25-2][36-2][386-2][554-2];4,[25-2][165-2][424-2][554-2];3.5,[168-2][368-2][473-2][517-2];3,[286-2][300-2][335-2][544-2];3,[180-2][272-2][335-2][544-2];3,[168-2][249-2][364-2][576-2];3,[36-2][185-2][219-2][574-2];3,[25-2][165-2][424-2][495-2];3,[35-2][126-2][209-2][473-2];3,[168-2][249-2][295-2][473-2];3,[62-2][97-2][209-2][415-2];3,[24-2][57-2][229-2][288-2];3
[25-2][36-2][386-2][554-2];4,[20-2][192-2][404-2][545-2];4,[168-2][368-2][473-2][516-2];4,[25-2][165-2][424-2][554-2];3.5,[36-2][69-2][311-2][436-2];3,[141-2][219-2][342-2][388-2];3,[168-2][368-2][473-2][517-2];3,[24-2][57-2][229-2][288-2];3,[36-2][185-2][219-2][574-2];3,[286-2][300-2][335-2][544-2];3,[180-2][272-2][335-2][544-2];3,[25-2][165-2][424-2][495-2];3,[35-2][126-2][209-2][473-2];3,[168-2][249-2][295-2][473-2];3
[20-2][353-2][404-2][517-2];6,[120-2][219-2][424-2][445-2];4,[25-2][36-2][386-2][554-2];4,[20-2][192-2][404-2][545-2];4,[168-2][368-2][473-2][516-2];4,[25-2][165-2][424-2][554-2];3.5,[35-2][126-2][209-2][473-2];3,[180-2][272-2][335-2][544-2];3,[286-2][300-2][335-2][544-2];3,[24-2][57-2][229-2][288-2];3,[36-2][185-2][219-2][574-2];3,[141-2][219-2][342-2][388-2];3,[36-2][69-2][311-2][436-2];3,[168-2][368-2][473-2][517-2];3
[20-2][353-2][404-2][517-2];6,[24-2][57-2][229-2][473-2];4,[120-2][219-2][424-2][445-2];4,[25-2][36-2][386-2][554-2];4,[181-2][185-2][416-2][467-2];4,[28-2][106-2][424-2][554-2];4,[20-2][192-2][404-2][545-2];4,[168-2][368-2][473-2][516-2];4,[25-2][165-2][424-2][554-2];3.5,[36-2][185-2][219-2][574-2];3,[24-2][57-2][229-2][288-2];3,[286-2][300-2][335-2][544-2];3,[35-2][126-2][209-2][473-2];3,[180-2][272-2][335-2][544-2];3
[286-2][439-2][473-2][516-2];7,[20-2][353-2][404-2][517-2];6,[25-2][36-2][386-2][554-2];4,[181-2][185-2][416-2][467-2];4,[28-2][106-2][424-2][554-2];4,[24-2][57-2][229-2][473-2];4,[20-2][192-2][404-2][545-2];4,[168-2][368-2][473-2][516-2];4,[120-2][219-2][424-2][445-2];4,[25-2][165-2][424-2][554-2];3.5,[36-2][69-2][311-2][436-2];3,[35-2][126-2][209-2][473-2];3,[168-2][249-2][473-2][517-2];3,[335-2][375-2][381-2][505-2];3
[286-2][439-2][473-2][516-2];7,[20-2][353-2][404-2][517-2];6,[168-2][368-2][473-2][552-2];6,[24-2][57-2][229-2][473-2];4,[25-2][36-2][386-2][554-2];4,[181-2][185-2][416-2][467-2];4,[28-2][106-2][424-2][554-2];4,[120-2][219-2][424-2][445-2];4,[168-2][368-2][473-2][516-2];4,[20-2][192-2][404-2][545-2];4,[25-2][165-2][424-2][554-2];3.5,[141-2][219-2][342-2][388-2];3,[35-2][126-2][209-2][473-2];3,[24-2][57-2][288-2][307-2];3
[286-2][439-2][473-2][516-2];7,[168-2][368-2][473-2][552-2];6,[20-2][353-2][404-2][517-2];6,[36-2][57-2][219-2][574-2];5,[120-2][219-2][424-2][445-2];4,[25-2][36-2][386-2][554-2];4,[181-2][185-2][416-2][467-2];4,[28-2][106-2][424-2][554-2];4,[168-2][368-2][473-2][516-2];4,[24-2][57-2][229-2][473-2];4,[20-2][192-2][404-2][545-2];4,[25-2][165-2][424-2][554-2];3.5,[24-2][57-2][288-2][307-2];3,[286-2][300-2][335-2][544-2];3
[286-2][439-2][473-2][516-2];7,[20-2][353-2][404-2][517-2];6,[168-2][368-2][473-2][552-2];6,[36-2][57-2][219-2][574-2];5,[24-2][57-2][229-2][473-2];4,[120-2][219-2][424-2][445-2];4,[181-2][185-2][416-2][467-2];4,[20-2][192-2][404-2][545-2];4,[168-2][368-2][473-2][516-2];4,[25-2][36-2][386-2][554-2];4,[28-2][106-2][424-2][554-2];4,[24-2][57-2][229-2][572-2];4,[25-2][165-2][424-2][554-2];3.5,[36-2][185-2][219-2][574-2];3
[286-2][439-2][473-2][516-2];7,[168-2][368-2][473-2][552-2];6,[20-2][353-2][404-2][517-2];6,[57-2][229-2][370-2][528-2];6,[168-2][368-2][455-2][473-2];5,[36-2][57-2][219-2][574-2];5,[20-2][192-2][404-2][545-2];4,[24-2][57-2][229-2][572-2];4,[28-2][106-2][424-2][554-2];4,[25-2][36-2][386-2][554-2];4,[168-2][368-2][473-2][516-2];4,[120-2][219-2][424-2][445-2];4,[181-2][185-2][416-2][467-2];4,[24-2][57-2][229-2][473-2];4
[286-2][439-2][473-2][516-2];7,[57-2][229-2][370-2][528-2];6,[20-2][353-2][404-2][517-2];6,[168-2][368-2][473-2][552-2];6,[36-2][57-2][219-2][574-2];5,[168-2][368-2][455-2][473-2];5,[28-2][106-2][424-2][554-2];4,[24-2][57-2][229-2][572-2];4,[20-2][192-2][404-2][545-2];4,[120-2][219-2][424-2][445-2];4,[181-2][185-2][416-2][467-2];4,[25-2][36-2][386-2][554-2];4,[168-2][404-2][479-2][545-2];4,[24-2][57-2][229-2][473-2];4
[286-2][439-2][473-2][516-2];7,[165-2][277-2][424-2][554-2];7,[168-2][368-2][473-2][552-2];6,[57-2][229-2][370-2][528-2];6,[20-2][353-2][404-2][517-2];6,[168-2][368-2][455-2][473-2];5,[36-2][57-2][219-2][574-2];5,[286-2][300-2][335-2][516-2];4,[24-2][57-2][229-2][572-2];4,[24-2][57-2][229-2][473-2];4,[168-2][404-2][479-2][545-2];4,[286-2][404-2][439-2][516-2];4,[25-2][36-2][386-2][554-2];4,[181-2][185-2][416-2][467-2];4
[286-2][439-2][473-2][516-2];7,[165-2][277-2][424-2][554-2];7,[20-2][353-2][404-2][517-2];6,[168-2][368-2][473-2][552-2];6,[57-2][229-2][370-2][528-2];6,[168-2][368-2][455-2][473-2];5,[36-2][57-2][219-2][574-2];5,[270-2][342-2][353-2][517-2];4,[168-2][375-2][473-2][552-2];4,[181-2][185-2][416-2][467-2];4,[20-2][192-2][404-2][545-2];4,[286-2][300-2][335-2][516-2];4,[24-2][57-2][229-2][572-2];4,[24-2][57-2][229-2][473-2];4
[286-2][439-2][473-2][516-2];7,[165-2][277-2][424-2][554-2];7,[168-2][368-2][473-2][552-2];6,[20-2][353-2][404-2][517-2];6,[57-2][229-2][370-2][528-2];6,[36-2][57-2][219-2][574-2];5,[168-2][368-2][455-2][473-2];5,[24-2][368-2][473-2][554-2];5,[36-2][368-2][473-2][552-2];5,[57-2][368-2][473-2][552-2];4,[28-2][106-2][424-2][554-2];4,[24-2][57-2][229-2][473-2];4,[168-2][404-2][479-2][545-2];4,[24-2][57-2][229-2][572-2];4
[165-2][277-2][424-2][554-2];7,[286-2][439-2][473-2][516-2];7,[36-2][229-2][439-2][473-2];7,[20-2][353-2][404-2][517-2];6,[168-2][368-2][473-2][552-2];6,[229-2][398-2][439-2][473-2];6,[56-2][229-2][286-2][554-2];6,[57-2][229-2][370-2][528-2];6,[36-2][368-2][473-2][552-2];5,[24-2][368-2][473-2][554-2];5,[36-2][57-2][219-2][574-2];5,[168-2][368-2][455-2][473-2];5,[24-2][57-2][473-2][551-2];4,[24-2][57-2][229-2][473-2];4
[36-2][229-2][439-2][473-2];7,[165-2][277-2][424-2][554-2];7,[286-2][439-2][473-2][516-2];7,[286-2][368-2][473-2][552-2];6,[20-2][353-2][404-2][517-2];6,[20-2][368-2][473-2][552-2];6,[57-2][229-2][370-2][528-2];6,[168-2][368-2][473-2][552-2];6,[229-2][398-2][439-2][473-2];6,[56-2][229-2][286-2][554-2];6,[36-2][368-2][473-2][552-2];5,[36-2][57-2][219-2][574-2];5,[24-2][368-2][473-2][554-2];5,[168-2][368-2][455-2][473-2];5
[165-2][277-2][416-2][552-2];8,[165-2][277-2][424-2][554-2];7,[36-2][229-2][439-2][473-2];7,[286-2][439-2][473-2][516-2];7,[56-2][229-2][286-2][554-2];6,[20-2][353-2][404-2][517-2];6,[168-2][368-2][473-2][552-2];6,[20-2][368-2][473-2][552-2];6,[57-2][229-2][370-2][528-2];6,[286-2][368-2][473-2][552-2];6,[229-2][398-2][439-2][473-2];6,[24-2][368-2][473-2][554-2];5,[36-2][368-2][473-2][552-2];5,[36-2][57-2][219-2][574-2];5
[165-2][277-2][416-2][552-2];8,[165-2][277-2][424-2][554-2];7,[286-2][439-2][473-2][516-2];7,[36-2][229-2][439-2][473-2];7,[56-2][229-2][286-2][554-2];6,[286-2][368-2][473-2][552-2];6,[57-2][229-2][370-2][528-2];6,[168-2][368-2][473-2][552-2];6,[20-2][368-2][473-2][552-2];6,[20-2][353-2][404-2][517-2];6,[229-2][398-2][439-2][473-2];6,[165-2][277-2][416-2][572-2];5,[36-2][368-2][473-2][552-2];5,[24-2][368-2][473-2][554-2];5
[165-2][277-2][416-2][552-2];8,[286-2][439-2][473-2][516-2];7,[165-2][277-2][424-2][554-2];7,[36-2][229-2][439-2][473-2];7,[20-2][353-2][404-2][517-2];6,[286-2][368-2][473-2][552-2];6,[57-2][229-2][370-2][528-2];6,[56-2][229-2][286-2][554-2];6,[168-2][368-2][473-2][552-2];6,[20-2][368-2][473-2][552-2];6,[229-2][398-2][439-2][473-2];6,[24-2][368-2][473-2][554-2];5,[165-2][277-2][416-2][572-2];5,[36-2][368-2][473-2][552-2];5
[165-2][277-2][416-2][552-2];8,[286-2][439-2][473-2][516-2];7,[36-2][229-2][439-2][473-2];7,[165-2][277-2][424-2][554-2];7,[286-2][368-2][473-2][552-2];6,[229-2][398-2][439-2][473-2];6,[20-2][368-2][473-2][552-2];6,[168-2][368-2][473-2][552-2];6,[56-2][229-2][286-2][554-2];6,[57-2][229-2][370-2][528-2];6,[20-2][353-2][404-2][517-2];6,[215-2][368-2][473-2][552-2];6,[153-2][368-2][388-2][552-2];5,[229-2][370-2][509-2][554-2];5
[165-2][277-2][416-2][552-2];8,[36-2][229-2][439-2][473-2];7,[286-2][439-2][473-2][516-2];7,[165-2][277-2][424-2][554-2];7,[286-2][368-2][473-2][552-2];6,[56-2][229-2][286-2][554-2];6,[20-2][368-2][473-2][552-2];6,[229-2][398-2][439-2][473-2];6,[168-2][368-2][473-2][552-2];6,[215-2][368-2][473-2][552-2];6,[20-2][353-2][404-2][517-2];6,[57-2][229-2][370-2][528-2];6,[106-2][277-2][416-2][552-2];5,[153-2][368-2][388-2][552-2];5
[165-2][277-2][416-2][552-2];8,[36-2][229-2][439-2][473-2];7,[165-2][277-2][424-2][554-2];7,[286-2][439-2][473-2][516-2];7,[56-2][229-2][286-2][554-2];6,[20-2][368-2][473-2][552-2];6,[168-2][368-2][473-2][552-2];6,[229-2][398-2][439-2][473-2];6,[286-2][368-2][473-2][552-2];6,[215-2][368-2][473-2][552-2];6,[153-2][439-2][473-2][552-2];6,[57-2][229-2][370-2][528-2];6,[20-2][353-2][404-2][517-2];6,[69-2][229-2][473-2][528-2];5
[165-2][277-2][416-2][552-2];8,[165-2][277-2][424-2][554-2];7,[286-2][439-2][473-2][516-2];7,[36-2][229-2][439-2][473-2];7,[286-2][368-2][473-2][552-2];6,[168-2][368-2][473-2][552-2];6,[56-2][229-2][286-2][554-2];6,[20-2][368-2][473-2][552-2];6,[215-2][368-2][473-2][552-2];6,[20-2][353-2][404-2][517-2];6,[229-2][398-2][439-2][473-2];6,[153-2][439-2][473-2][552-2];6,[57-2][229-2][370-2][528-2];6,[153-2][368-2][388-2][552-2];5
[165-2][277-2][416-2][552-2];8,[165-2][277-2][424-2][554-2];7,[286-2][439-2][473-2][516-2];7,[36-2][229-2][439-2][473-2];7,[56-2][229-2][286-2][554-2];6,[20-2][368-2][473-2][552-2];6,[215-2][368-2][473-2][552-2];6,[20-2][353-2][404-2][517-2];6,[229-2][398-2][439-2][473-2];6,[153-2][439-2][473-2][552-2];6,[168-2][368-2][473-2][552-2];6,[57-2][229-2][370-2][528-2];6,[286-2][368-2][473-2][552-2];6,[165-2][229-2][416-2][552-2];5
[165-2][277-2][416-2][552-2];8,[165-2][277-2][424-2][554-2];7,[286-2][439-2][473-2][516-2];7,[36-2][229-2][439-2][473-2];7,[20-2][368-2][473-2][552-2];6,[215-2][368-2][473-2][552-2];6,[168-2][368-2][473-2][552-2];6,[286-2][368-2][473-2][552-2];6,[153-2][439-2][473-2][552-2];6,[229-2][398-2][439-2][473-2];6,[56-2][229-2][286-2][554-2];6,[20-2][353-2][404-2][517-2];6,[57-2][229-2][370-2][528-2];6,[153-2][368-2][388-2][552-2];5
[165-2][277-2][416-2][552-2];8,[286-2][439-2][473-2][516-2];7,[36-2][229-2][439-2][473-2];7,[165-2][277-2][424-2][554-2];7,[286-2][368-2][473-2][552-2];6,[56-2][229-2][286-2][554-2];6,[20-2][368-2][473-2][552-2];6,[153-2][439-2][473-2][552-2];6,[168-2][368-2][473-2][552-2];6,[20-2][353-2][404-2][517-2];6,[286-2][348-2][473-2][552-2];6,[215-2][368-2][473-2][552-2];6,[229-2][398-2][439-2][473-2];6,[57-2][229-2][370-2][528-2];6
[165-2][277-2][416-2][552-2];8,[165-2][229-2][439-2][473-2];7.5,[286-2][439-2][473-2][516-2];7,[165-2][277-2][424-2][554-2];7,[36-2][229-2][439-2][473-2];7,[56-2][229-2][286-2][554-2];6,[20-2][368-2][473-2][552-2];6,[286-2][368-2][473-2][552-2];6,[153-2][279-2][368-2][554-2];6,[215-2][368-2][473-2][552-2];6,[20-2][353-2][404-2][517-2];6,[168-2][368-2][473-2][552-2];6,[153-2][439-2][473-2][552-2];6,[229-2][398-2][439-2][473-2];6
[165-2][277-2][416-2][552-2];8,[165-2][229-2][439-2][473-2];7.5,[165-2][277-2][424-2][554-2];7,[36-2][229-2][439-2][473-2];7,[286-2][439-2][473-2][516-2];7,[20-2][353-2][404-2][517-2];6,[286-2][368-2][473-2][552-2];6,[168-2][368-2][473-2][552-2];6,[20-2][368-2][473-2][552-2];6,[153-2][279-2][368-2][554-2];6,[229-2][398-2][439-2][473-2];6,[57-2][229-2][370-2][528-2];6,[56-2][229-2][286-2][554-2];6,[215-2][368-2][473-2][552-2];6
[165-2][277-2][416-2][552-2];8,[165-2][229-2][439-2][473-2];7.5,[286-2][439-2][473-2][516-2];7,[165-2][277-2][424-2][554-2];7,[36-2][229-2][439-2][473-2];7,[168-2][368-2][473-2][552-2];6,[57-2][229-2][370-2][528-2];6,[215-2][368-2][473-2][552-2];6,[153-2][279-2][368-2][554-2];6,[20-2][368-2][473-2][552-2];6,[20-2][353-2][404-2][517-2];6,[286-2][368-2][473-2][552-2];6,[56-2][229-2][286-2][554-2];6,[229-2][398-2][439-2][473-2];6
[165-2][277-2][416-2][552-2];8,[165-2][229-2][439-2][473-2];7.5,[286-2][439-2][473-2][516-2];7,[165-2][277-2][424-2][554-2];7,[36-2][229-2][439-2][473-2];7,[168-2][368-2][473-2][552-2];6,[57-2][229-2][370-2][528-2];6,[286-2][368-2][473-2][552-2];6,[215-2][368-2][473-2][552-2];6,[153-2][279-2][368-2][554-2];6,[20-2][368-2][473-2][552-2];6,[20-2][353-2][404-2][517-2];6,[153-2][439-2][473-2][552-2];6,[56-2][229-2][286-2][554-2];6
[165-2][277-2][416-2][552-2];8,[165-2][229-2][439-2][473-2];7.5,[36-2][229-2][439-2][473-2];7,[165-2][277-2][424-2][554-2];7,[286-2][439-2][473-2][516-2];7,[286-2][368-2][473-2][552-2];6,[57-2][229-2][370-2][528-2];6,[168-2][368-2][473-2][552-2];6,[215-2][368-2][473-2][552-2];6,[153-2][439-2][473-2][552-2];6,[20-2][353-2][404-2][517-2];6,[229-2][398-2][439-2][473-2];6,[20-2][368-2][473-2][552-2];6,[56-2][229-2][286-2][554-2];6
[168-2][297-2][473-2][552-2];9,[165-2][277-2][416-2][552-2];8,[165-2][229-2][439-2][473-2];7.5,[165-2][277-2][424-2][554-2];7,[36-2][229-2][439-2][473-2];7,[286-2][439-2][473-2][516-2];7,[215-2][368-2][473-2][552-2];6,[168-2][368-2][473-2][552-2];6,[229-2][398-2][439-2][473-2];6,[153-2][439-2][473-2][552-2];6,[20-2][353-2][404-2][517-2];6,[20-2][368-2][473-2][552-2];6,[56-2][229-2][286-2][554-2];6,[57-2][229-2][370-2][528-2];6
[168-2][297-2][473-2][552-2];9,[165-2][277-2][416-2][552-2];8,[165-2][229-2][439-2][473-2];7.5,[165-2][277-2][424-2][554-2];7,[36-2][229-2][439-2][473-2];7,[286-2][439-2][473-2][516-2];7,[57-2][229-2][370-2][528-2];6,[56-2][229-2][286-2][554-2];6,[20-2][368-2][473-2][552-2];6,[20-2][353-2][404-2][517-2];6,[215-2][368-2][473-2][552-2];6,[153-2][439-2][473-2][552-2];6,[168-2][368-2][473-2][552-2];6,[229-2][398-2][439-2][473-2];6
[168-2][297-2][473-2][552-2];9,[138-2][286-2][439-2][572-2];9,[165-2][277-2][416-2][552-2];8,[165-2][229-2][439-2][473-2];7.5,[286-2][439-2][473-2][516-2];7,[165-2][277-2][424-2][554-2];7,[36-2][229-2][439-2][473-2];7,[20-2][353-2][404-2][517-2];6,[215-2][368-2][473-2][552-2];6,[286-2][368-2][473-2][552-2];6,[57-2][229-2][370-2][528-2];6,[165-2][368-2][469-2][473-2];6,[168-2][368-2][473-2][552-2];6,[20-2][368-2][473-2][552-2];6
[168-2][297-2][473-2][552-2];9,[138-2][286-2][439-2][572-2];9,[165-2][277-2][416-2][552-2];8,[165-2][229-2][439-2][473-2];7.5,[36-2][229-2][439-2][473-2];7,[165-2][277-2][424-2][554-2];7,[286-2][439-2][473-2][516-2];7,[168-2][368-2][473-2][552-2];6,[56-2][229-2][286-2][554-2];6,[20-2][368-2][473-2][552-2];6,[215-2][368-2][473-2][552-2];6,[20-2][353-2][404-2][517-2];6,[57-2][229-2][370-2][528-2];6,[165-2][368-2][469-2][473-2];6
[138-2][286-2][439-2][572-2];9,[168-2][297-2][473-2][552-2];9,[165-2][277-2][416-2][552-2];8,[165-2][229-2][439-2][473-2];7.5,[286-2][439-2][473-2][516-2];7,[36-2][229-2][439-2][473-2];7,[165-2][277-2][424-2][554-2];7,[165-2][368-2][469-2][473-2];6,[20-2][353-2][404-2][517-2];6,[286-2][368-2][473-2][552-2];6,[153-2][439-2][473-2][552-2];6,[20-2][368-2][473-2][552-2];6,[57-2][229-2][370-2][528-2];6,[168-2][368-2][473-2][552-2];6
[138-2][286-2][439-2][572-2];9,[168-2][297-2][473-2][552-2];9,[165-2][277-2][416-2][552-2];8,[165-2][229-2][439-2][473-2];7.5,[165-2][277-2][424-2][554-2];7,[36-2][229-2][439-2][473-2];7,[286-2][439-2][473-2][516-2];7,[57-2][229-2][370-2][528-2];6,[215-2][368-2][473-2][552-2];6,[168-2][368-2][473-2][552-2];6,[286-2][368-2][473-2][552-2];6,[165-2][368-2][469-2][473-2];6,[20-2][368-2][473-2][552-2];6,[20-2][353-2][404-2][517-2];6
[168-2][297-2][473-2][552-2];9,[138-2][286-2][439-2][572-2];9,[165-2][277-2][416-2][552-2];8,[165-2][229-2][439-2][473-2];7.5,[36-2][229-2][439-2][473-2];7,[286-2][439-2][473-2][516-2];7,[165-2][277-2][424-2][554-2];7,[20-2][368-2][473-2][552-2];6,[215-2][368-2][473-2][552-2];6,[168-2][368-2][473-2][552-2];6,[153-2][439-2][473-2][552-2];6,[277-2][439-2][552-2][554-2];6,[57-2][229-2][370-2][528-2];6,[20-2][353-2][404-2][517-2];6
[168-2][297-2][473-2][552-2];9,[138-2][286-2][439-2][572-2];9,[165-2][277-2][416-2][552-2];8,[165-2][229-2][439-2][473-2];7.5,[36-2][229-2][439-2][473-2];7,[165-2][277-2][424-2][554-2];7,[286-2][439-2][473-2][516-2];7,[168-2][368-2][473-2][552-2];6,[20-2][353-2][404-2][517-2];6,[286-2][368-2][473-2][552-2];6,[153-2][439-2][473-2][552-2];6,[57-2][229-2][370-2][528-2];6,[20-2][368-2][473-2][552-2];6,[277-2][439-2][552-2][554-2];6
[168-2][297-2][473-2][552-2];9,[138-2][286-2][439-2][572-2];9,[165-2][277-2][416-2][552-2];8,[165-2][297-2][473-2][552-2];8,[165-2][229-2][439-2][473-2];7.5,[165-2][277-2][424-2][554-2];7,[36-2][229-2][439-2][473-2];7,[286-2][439-2][473-2][516-2];7,[20-2][368-2][473-2][552-2];6,[168-2][368-2][473-2][552-2];6,[20-2][353-2][404-2][517-2];6,[57-2][229-2][370-2][528-2];6,[153-2][439-2][473-2][552-2];6,[165-2][209-2][473-2][538-2];6
[138-2][286-2][439-2][572-2];9,[168-2][297-2][473-2][552-2];9,[165-2][297-2][473-2][552-2];8,[165-2][277-2][416-2][552-2];8,[165-2][229-2][439-2][473-2];7.5,[36-2][229-2][439-2][473-2];7,[153-2][279-2][473-2][552-2];7,[286-2][439-2][473-2][516-2];7,[165-2][277-2][424-2][554-2];7,[165-2][209-2][473-2][538-2];6,[56-2][229-2][286-2][554-2];6,[20-2][353-2][404-2][517-2];6,[168-2][368-2][473-2][552-2];6,[20-2][368-2][473-2][552-2];6
[168-2][297-2][473-2][552-2];9,[138-2][286-2][439-2][572-2];9,[165-2][297-2][473-2][552-2];8,[165-2][277-2][416-2][552-2];8,[165-2][229-2][439-2][473-2];7.5,[36-2][229-2][439-2][473-2];7,[286-2][439-2][473-2][516-2];7,[165-2][277-2][424-2][554-2];7,[153-2][279-2][473-2][552-2];7,[168-2][368-2][473-2][552-2];6,[153-2][439-2][473-2][552-2];6,[56-2][229-2][286-2][554-2];6,[20-2][353-2][404-2][517-2];6,[20-2][368-2][473-2][552-2];6
[168-2][297-2][473-2][552-2];9,[138-2][286-2][439-2][572-2];9,[165-2][277-2][351-2][416-2];9,[165-2][277-2][416-2][552-2];8,[165-2][297-2][473-2][552-2];8,[297-2][351-2][473-2][552-2];8,[20-2][297-2][473-2][572-2];8,[165-2][229-2][439-2][473-2];7.5,[36-2][229-2][439-2][473-2];7,[153-2][279-2][473-2][552-2];7,[286-2][439-2][473-2][516-2];7,[165-2][277-2][424-2][554-2];7,[168-2][368-2][473-2][552-2];6,[153-2][439-2][473-2][552-2];6
[138-2][286-2][439-2][572-2];9,[168-2][297-2][473-2][552-2];9,[165-2][277-2][351-2][416-2];9,[165-2][297-2][473-2][552-2];8,[165-2][277-2][416-2][552-2];8,[20-2][297-2][473-2][572-2];8,[297-2][351-2][473-2][552-2];8,[165-2][229-2][439-2][473-2];7.5,[153-2][279-2][473-2][552-2];7,[36-2][229-2][439-2][473-2];7,[286-2][439-2][473-2][516-2];7,[165-2][277-2][424-2][554-2];7,[168-2][368-2][473-2][552-2];6,[57-2][229-2][370-2][528-2];6
[168-2][297-2][473-2][552-2];9,[138-2][286-2][439-2][572-2];9,[165-2][277-2][351-2][416-2];9,[165-2][277-2][416-2][552-2];8,[165-2][297-2][473-2][552-2];8,[20-2][297-2][473-2][572-2];8,[297-2][351-2][473-2][552-2];8,[165-2][229-2][439-2][473-2];7.5,[153-2][279-2][473-2][552-2];7,[286-2][439-2][473-2][516-2];7,[36-2][229-2][439-2][473-2];7,[138-2][286-2][439-2][513-2];7,[165-2][277-2][424-2][554-2];7,[168-2][368-2][473-2][552-2];6
[165-2][277-2][351-2][416-2];9,[168-2][297-2][473-2][552-2];9,[138-2][286-2][439-2][572-2];9,[20-2][297-2][473-2][572-2];8,[165-2][277-2][416-2][552-2];8,[297-2][351-2][473-2][552-2];8,[165-2][297-2][473-2][552-2];8,[165-2][229-2][439-2][473-2];7.5,[286-2][439-2][473-2][516-2];7,[153-2][279-2][473-2][552-2];7,[36-2][229-2][439-2][473-2];7,[165-2][277-2][424-2][554-2];7,[138-2][286-2][439-2][513-2];7,[20-2][368-2][473-2][552-2];6
[168-2][297-2][473-2][552-2];9,[165-2][277-2][351-2][416-2];9,[138-2][286-2][439-2][572-2];9,[165-2][297-2][473-2][552-2];8,[165-2][277-2][416-2][552-2];8,[20-2][297-2][473-2][572-2];8,[297-2][351-2][473-2][552-2];8,[165-2][229-2][439-2][473-2];7.5,[286-2][439-2][473-2][516-2];7,[153-2][279-2][473-2][552-2];7,[36-2][229-2][439-2][473-2];7,[165-2][277-2][424-2][554-2];7,[138-2][286-2][439-2][513-2];7,[20-2][368-2][473-2][552-2];6
[168-2][297-2][473-2][552-2];9,[165-2][277-2][351-2][416-2];9,[138-2][286-2][439-2][572-2];9,[165-2][297-2][473-2][552-2];8,[20-2][297-2][473-2][572-2];8,[165-2][277-2][416-2][552-2];8,[297-2][351-2][473-2][552-2];8,[165-2][229-2][439-2][473-2];7.5,[286-2][439-2][473-2][516-2];7,[165-2][277-2][424-2][554-2];7,[138-2][286-2][439-2][513-2];7,[36-2][229-2][439-2][473-2];7,[153-2][279-2][473-2][552-2];7,[168-2][368-2][473-2][552-2];6
[168-2][297-2][473-2][552-2];9,[138-2][286-2][439-2][572-2];9,[165-2][277-2][351-2][416-2];9,[20-2][297-2][473-2][572-2];8,[165-2][277-2][416-2][552-2];8,[165-2][297-2][473-2][552-2];8,[297-2][351-2][473-2][552-2];8,[165-2][229-2][439-2][473-2];7.5,[138-2][286-2][439-2][513-2];7,[153-2][279-2][473-2][552-2];7,[286-2][439-2][473-2][516-2];7,[36-2][229-2][439-2][473-2];7,[165-2][277-2][424-2][554-2];7,[20-2][368-2][473-2][552-2];6
[168-2][297-2][473-2][552-2];9,[138-2][286-2][439-2][572-2];9,[165-2][277-2][351-2][416-2];9,[165-2][277-2][416-2][552-2];8,[165-2][297-2][473-2][552-2];8,[20-2][297-2][473-2][572-2];8,[297-2][351-2][473-2][552-2];8,[165-2][229-2][439-2][473-2];7.5,[286-2][439-2][473-2][516-2];7,[165-2][277-2][424-2][554-2];7,[153-2][279-2][473-2][552-2];7,[138-2][286-2][439-2][513-2];7,[36-2][229-2][439-2][473-2];7,[168-2][368-2][473-2][552-2];6
