
==========
Order:2	2061
9072	30352
9073	30292
9446	567
9715	1343
10038	2119
10457	688
10838	39034
10962	1751
11367	742
12021	1113
12265	986
12512	1251
13062	1625
13138	134
14068	1995.5
14143	916
14458	807
14499	884
14673	717
15148	2251
15239	763
15871	1254
16247	4178
16977	1741
17021	15382
17240	3599
17296	790
17336	550
17421	149
17431	463
17820	635
18001	169
18075	166
18076	194
18190	560
18348	5023
18442	458
18485	1427
18494	233
18783	121
18814	774.5
18960	2126
19426	2260
19636	1649
19678	1673
19742	379
20161	1140
20422	685
20441	3168
20583	831
20924	36708
21160	479
21664	1250

==========
Order:7	92
310	86
1041	2419
1171	2087
1453	1060
1460	537
2248	1897
2332	1270
2570	4552
2657	838
2715	950
2836	2722
2867	8246
3003	650
3307	3124
3345	817
3361	2640
3460	493
3468	552.5
4501	1787
4827	881
5454	1574
5489	1473
5752	1422.5
5815	3368
5908	2677
6146	857
6169	5187
6549	2000
6687	1582
6842	1561
7499	1424
7658	548
7954	1689
8135	3326.5
8168	1281
8262	1011
8382	1946
8729	165
8894	931
9072	25170.5
9073	25265.5
9446	869
9715	2126
10038	2019
10457	622
10838	17008.5
10962	3486
11367	902
12021	1285
12265	3875
12512	1321
13062	1586
13138	622
14068	1816
14143	2770
14458	656
14499	1138
14673	716
15148	3683.5
15239	1001.5
15871	1595
16247	3219
16977	1173
17021	1453
17240	3830.5
17296	1746
17336	844
17421	692
17431	1335
17820	680
18001	1028
18075	288.5
18076	289.5
18190	953
18348	4822
18442	1785
18485	2259
18494	751
18783	852
18814	1978
18960	2361
19426	2419
19636	2110
19678	1348
19742	1411
20161	1896
20422	1555.5
20441	2694
20583	1328
20924	12579
21160	1342
21664	2624.5
