[54-2][87-2][384-2][389-2][400-2][544-2];1333.54,[101-2][264-2][320-2][347-2][394-2][401-2];1316.41,[47-2][204-2][234-2][350-2][483-2][578-2];1203.35,[47-2][204-2][234-2][350-2][483-2][516-2];1189.38,[36-2][68-2][364-2][398-2][408-2][516-2];1173.27,[117-2][190-2][191-2][305-2][342-2][430-2];1158.74,[154-2][224-2][328-2][351-2][455-2][509-2];1157.55,[36-2][60-2][73-2][166-2][437-2][578-2];1150.54,[54-2][165-2][252-2][316-2][364-2][434-2];1117.25,[29-2][73-2][159-2][166-2][437-2][578-2];1090.04,[32-2][106-2][169-2][384-2][493-2][571-2];1066.01,[47-2][169-2][234-2][350-2][483-2][516-2];1063.58,[139-2][271-2][295-2][335-2][437-2][559-2];1062.99,[101-2][264-2][320-2][401-2][506-2][557-2];1051.52,[139-2][271-2][295-2][335-2][347-2][437-2];1042.15,[72-2][116-2][139-2][312-2][559-2][577-2];1032.7,[36-2][60-2][73-2][166-2][437-2][557-2];1030.21,[17-2][175-2][193-2][309-2][336-2][509-2];1010.59,[117-2][180-2][335-2][342-2][430-2][507-2];999.071,[25-2][180-2][181-2][204-2][254-2][467-2];991.525,[106-2][336-2][339-2][355-2][373-2][519-2];987.429
[139-2][182-2][196-2][320-2][504-2][534-2];1707.89,[116-2][305-2][307-2][388-2][504-2][554-2];1701.14,[155-2][305-2][307-2][388-2][504-2][554-2];1679.46,[170-2][171-2][320-2][435-2][436-2][544-2];1664.38,[29-2][273-2][307-2][401-2][456-2][577-2];1659.62,[38-2][182-2][196-2][320-2][525-2][554-2];1653.41,[30-2][177-2][185-2][229-2][348-2][501-2];1650.65,[30-2][196-2][229-2][273-2][447-2][544-2];1640.44,[181-2][229-2][279-2][387-2][533-2][534-2];1631.21,[21-2][54-2][342-2][387-2][435-2][577-2];1627.05,[30-2][177-2][229-2][348-2][384-2][568-2];1626.15,[101-2][185-2][307-2][320-2][446-2][573-2];1620.86,[29-2][223-2][280-2][320-2][348-2][384-2];1617.17,[29-2][196-2][307-2][401-2][433-2][573-2];1614.08,[38-2][177-2][307-2][435-2][476-2][573-2];1613.95,[38-2][182-2][196-2][320-2][525-2][534-2];1610.33,[120-2][139-2][182-2][320-2][504-2][534-2];1609.75,[17-2][29-2][196-2][370-2][504-2][547-2];1609.73,[196-2][273-2][307-2][336-2][364-2][435-2];1606.42,[38-2][182-2][196-2][320-2][446-2][534-2];1603.89,[30-2][87-2][307-2][353-2][435-2][446-2];1601.68
[139-2][182-2][196-2][320-2][504-2][534-2];1707.89,[38-2][139-2][182-2][320-2][504-2][534-2];1705.2,[116-2][305-2][307-2][388-2][504-2][554-2];1701.14,[155-2][305-2][307-2][388-2][504-2][554-2];1679.46,[170-2][171-2][320-2][435-2][436-2][544-2];1664.38,[29-2][273-2][307-2][401-2][456-2][577-2];1659.62,[38-2][182-2][196-2][320-2][525-2][554-2];1653.41,[30-2][177-2][185-2][229-2][348-2][501-2];1650.65,[101-2][185-2][307-2][320-2][446-2][509-2];1650.19,[139-2][182-2][196-2][320-2][422-2][504-2];1645.05,[30-2][196-2][229-2][273-2][447-2][544-2];1640.44,[30-2][196-2][229-2][273-2][447-2][573-2];1637,[181-2][229-2][279-2][387-2][533-2][534-2];1631.21,[21-2][54-2][342-2][387-2][435-2][577-2];1627.05,[30-2][177-2][229-2][348-2][384-2][568-2];1626.15,[54-2][196-2][229-2][387-2][446-2][577-2];1625.54,[101-2][185-2][307-2][320-2][446-2][573-2];1620.86,[29-2][223-2][280-2][320-2][348-2][384-2];1617.17,[29-2][196-2][307-2][401-2][433-2][573-2];1614.08,[38-2][177-2][307-2][435-2][476-2][573-2];1613.95,[38-2][182-2][196-2][320-2][525-2][534-2];1610.33
[38-2][139-2][182-2][320-2][436-2][534-2];1854.6,[38-2][139-2][182-2][320-2][435-2][554-2];1766.05,[139-2][182-2][196-2][320-2][504-2][534-2];1707.89,[38-2][139-2][182-2][320-2][504-2][534-2];1705.2,[116-2][305-2][307-2][388-2][504-2][554-2];1701.14,[155-2][305-2][307-2][388-2][504-2][554-2];1679.46,[94-2][120-2][139-2][320-2][504-2][534-2];1677.18,[170-2][171-2][320-2][435-2][436-2][544-2];1664.38,[29-2][273-2][307-2][401-2][456-2][577-2];1659.62,[38-2][182-2][196-2][320-2][525-2][554-2];1653.41,[30-2][177-2][185-2][229-2][348-2][501-2];1650.65,[101-2][185-2][307-2][320-2][446-2][509-2];1650.19,[139-2][182-2][196-2][320-2][422-2][504-2];1645.05,[30-2][196-2][229-2][273-2][447-2][544-2];1640.44,[30-2][196-2][229-2][273-2][447-2][573-2];1637,[38-2][54-2][307-2][320-2][504-2][534-2];1633.1,[181-2][229-2][279-2][387-2][533-2][534-2];1631.21,[38-2][196-2][204-2][260-2][307-2][512-2];1629.67,[21-2][54-2][342-2][387-2][435-2][577-2];1627.05,[30-2][177-2][229-2][348-2][384-2][568-2];1626.15,[54-2][196-2][229-2][387-2][446-2][577-2];1625.54
[38-2][139-2][182-2][320-2][436-2][534-2];1854.6,[38-2][139-2][182-2][320-2][435-2][554-2];1766.05,[170-2][171-2][320-2][435-2][504-2][544-2];1745.96,[139-2][182-2][196-2][320-2][504-2][534-2];1707.89,[38-2][139-2][182-2][320-2][504-2][534-2];1705.2,[116-2][305-2][307-2][388-2][504-2][554-2];1701.14,[38-2][182-2][196-2][320-2][385-2][573-2];1691.96,[155-2][305-2][307-2][388-2][504-2][554-2];1679.46,[94-2][120-2][139-2][320-2][504-2][534-2];1677.18,[170-2][171-2][320-2][435-2][436-2][544-2];1664.38,[29-2][273-2][307-2][401-2][456-2][577-2];1659.62,[38-2][170-2][182-2][384-2][436-2][577-2];1657.69,[38-2][182-2][196-2][320-2][525-2][554-2];1653.41,[30-2][177-2][185-2][229-2][348-2][501-2];1650.65,[101-2][185-2][307-2][320-2][446-2][509-2];1650.19,[139-2][182-2][196-2][320-2][422-2][504-2];1645.05,[30-2][196-2][229-2][273-2][447-2][544-2];1640.44,[30-2][196-2][229-2][273-2][447-2][573-2];1637,[38-2][54-2][307-2][320-2][504-2][534-2];1633.1,[181-2][229-2][279-2][387-2][533-2][534-2];1631.21,[38-2][196-2][204-2][260-2][307-2][512-2];1629.67
[38-2][139-2][182-2][320-2][436-2][534-2];1854.6,[38-2][139-2][182-2][320-2][435-2][554-2];1766.05,[170-2][171-2][320-2][435-2][504-2][544-2];1745.96,[139-2][182-2][196-2][320-2][504-2][534-2];1707.89,[38-2][139-2][182-2][320-2][504-2][534-2];1705.2,[116-2][305-2][307-2][388-2][504-2][554-2];1701.14,[38-2][182-2][196-2][320-2][385-2][573-2];1691.96,[29-2][184-2][314-2][370-2][408-2][577-2];1682.15,[155-2][305-2][307-2][388-2][504-2][554-2];1679.46,[94-2][120-2][139-2][320-2][504-2][534-2];1677.18,[30-2][320-2][385-2][441-2][513-2][554-2];1667.51,[170-2][171-2][320-2][435-2][436-2][544-2];1664.38,[29-2][273-2][307-2][401-2][456-2][577-2];1659.62,[38-2][170-2][182-2][384-2][436-2][577-2];1657.69,[38-2][182-2][196-2][320-2][525-2][554-2];1653.41,[30-2][177-2][185-2][229-2][348-2][501-2];1650.65,[101-2][185-2][307-2][320-2][446-2][509-2];1650.19,[139-2][182-2][196-2][320-2][422-2][504-2];1645.05,[30-2][196-2][229-2][273-2][447-2][544-2];1640.44,[30-2][196-2][229-2][273-2][447-2][573-2];1637,[38-2][54-2][307-2][320-2][504-2][534-2];1633.1
[38-2][139-2][182-2][320-2][436-2][485-2];1870.6,[38-2][139-2][182-2][320-2][436-2][534-2];1854.6,[38-2][139-2][182-2][320-2][435-2][554-2];1766.05,[38-2][139-2][182-2][387-2][533-2][554-2];1758.13,[170-2][171-2][320-2][435-2][504-2][544-2];1745.96,[139-2][182-2][196-2][320-2][504-2][534-2];1707.89,[38-2][139-2][182-2][320-2][504-2][534-2];1705.2,[116-2][305-2][307-2][388-2][504-2][554-2];1701.14,[38-2][182-2][196-2][320-2][385-2][573-2];1691.96,[29-2][184-2][314-2][370-2][408-2][577-2];1682.15,[155-2][305-2][307-2][388-2][504-2][554-2];1679.46,[94-2][120-2][139-2][320-2][504-2][534-2];1677.18,[30-2][320-2][385-2][441-2][513-2][554-2];1667.51,[170-2][171-2][320-2][435-2][436-2][544-2];1664.38,[29-2][273-2][307-2][401-2][456-2][577-2];1659.62,[38-2][170-2][182-2][384-2][436-2][577-2];1657.69,[38-2][182-2][196-2][320-2][525-2][554-2];1653.41,[30-2][177-2][185-2][229-2][348-2][501-2];1650.65,[101-2][185-2][307-2][320-2][446-2][509-2];1650.19,[29-2][196-2][307-2][320-2][436-2][573-2];1647.27,[30-2][177-2][185-2][229-2][348-2][525-2];1646.7
[38-2][139-2][182-2][320-2][436-2][485-2];1870.6,[38-2][139-2][182-2][320-2][436-2][534-2];1854.6,[38-2][139-2][182-2][320-2][435-2][554-2];1766.05,[38-2][139-2][182-2][387-2][533-2][554-2];1758.13,[38-2][139-2][260-2][320-2][504-2][534-2];1754.49,[170-2][171-2][320-2][435-2][504-2][544-2];1745.96,[139-2][182-2][196-2][320-2][504-2][534-2];1707.89,[38-2][181-2][182-2][196-2][446-2][504-2];1706.24,[38-2][139-2][182-2][320-2][504-2][534-2];1705.2,[116-2][305-2][307-2][388-2][504-2][554-2];1701.14,[38-2][182-2][196-2][320-2][385-2][573-2];1691.96,[29-2][184-2][314-2][370-2][408-2][577-2];1682.15,[139-2][182-2][196-2][307-2][348-2][533-2];1681.83,[155-2][305-2][307-2][388-2][504-2][554-2];1679.46,[94-2][120-2][139-2][320-2][504-2][534-2];1677.18,[30-2][320-2][385-2][441-2][513-2][554-2];1667.51,[170-2][171-2][320-2][435-2][436-2][544-2];1664.38,[35-2][181-2][307-2][336-2][446-2][504-2];1659.69,[29-2][273-2][307-2][401-2][456-2][577-2];1659.62,[38-2][170-2][182-2][384-2][436-2][577-2];1657.69,[38-2][182-2][196-2][320-2][525-2][554-2];1653.41
[38-2][139-2][182-2][320-2][436-2][485-2];1870.6,[38-2][139-2][182-2][320-2][436-2][534-2];1854.6,[38-2][196-2][204-2][307-2][364-2][512-2];1810.9,[139-2][182-2][229-2][320-2][504-2][573-2];1793.42,[38-2][139-2][182-2][320-2][435-2][554-2];1766.05,[38-2][139-2][182-2][387-2][533-2][554-2];1758.13,[38-2][139-2][260-2][320-2][504-2][534-2];1754.49,[170-2][171-2][320-2][435-2][504-2][544-2];1745.96,[139-2][182-2][196-2][320-2][504-2][534-2];1707.89,[38-2][181-2][182-2][196-2][446-2][504-2];1706.24,[38-2][139-2][182-2][320-2][504-2][534-2];1705.2,[116-2][305-2][307-2][388-2][504-2][554-2];1701.14,[38-2][182-2][196-2][320-2][385-2][573-2];1691.96,[29-2][184-2][314-2][370-2][408-2][577-2];1682.15,[139-2][182-2][196-2][307-2][348-2][533-2];1681.83,[155-2][305-2][307-2][388-2][504-2][554-2];1679.46,[94-2][120-2][139-2][320-2][504-2][534-2];1677.18,[30-2][320-2][385-2][441-2][513-2][554-2];1667.51,[170-2][171-2][320-2][435-2][436-2][544-2];1664.38,[35-2][181-2][307-2][336-2][446-2][504-2];1659.69,[29-2][273-2][307-2][401-2][456-2][577-2];1659.62
[38-2][139-2][182-2][320-2][436-2][485-2];1870.6,[38-2][139-2][182-2][384-2][533-2][554-2];1854.8,[38-2][139-2][182-2][320-2][436-2][534-2];1854.6,[21-2][30-2][139-2][348-2][389-2][573-2];1831.44,[38-2][196-2][204-2][307-2][364-2][512-2];1810.9,[139-2][182-2][229-2][320-2][504-2][573-2];1793.42,[38-2][139-2][182-2][320-2][435-2][554-2];1766.05,[38-2][139-2][182-2][387-2][533-2][554-2];1758.13,[38-2][139-2][260-2][320-2][504-2][534-2];1754.49,[94-2][139-2][196-2][229-2][446-2][504-2];1747.35,[170-2][171-2][320-2][435-2][504-2][544-2];1745.96,[38-2][182-2][320-2][402-2][412-2][533-2];1734.17,[38-2][196-2][204-2][260-2][307-2][573-2];1734.16,[139-2][182-2][320-2][385-2][516-2][554-2];1729.86,[139-2][182-2][196-2][320-2][504-2][534-2];1707.89,[38-2][181-2][182-2][196-2][446-2][504-2];1706.24,[38-2][94-2][177-2][316-2][436-2][485-2];1705.71,[38-2][139-2][182-2][320-2][504-2][534-2];1705.2,[116-2][305-2][307-2][388-2][504-2][554-2];1701.14,[38-2][182-2][196-2][320-2][385-2][573-2];1691.96,[29-2][184-2][314-2][370-2][408-2][577-2];1682.15
[38-2][139-2][182-2][320-2][436-2][485-2];1870.6,[38-2][139-2][182-2][384-2][533-2][554-2];1854.8,[38-2][139-2][182-2][320-2][436-2][534-2];1854.6,[21-2][30-2][139-2][348-2][389-2][573-2];1831.44,[38-2][196-2][204-2][307-2][364-2][512-2];1810.9,[139-2][182-2][229-2][320-2][504-2][573-2];1793.42,[38-2][139-2][182-2][320-2][435-2][554-2];1766.05,[38-2][139-2][182-2][387-2][533-2][554-2];1758.13,[38-2][139-2][260-2][320-2][504-2][534-2];1754.49,[94-2][139-2][196-2][229-2][446-2][504-2];1747.35,[170-2][171-2][320-2][435-2][504-2][544-2];1745.96,[38-2][94-2][307-2][320-2][504-2][554-2];1734.75,[38-2][182-2][320-2][402-2][412-2][533-2];1734.17,[38-2][196-2][204-2][260-2][307-2][573-2];1734.16,[139-2][182-2][320-2][385-2][516-2][554-2];1729.86,[38-2][139-2][182-2][307-2][364-2][512-2];1724.76,[139-2][182-2][196-2][320-2][504-2][534-2];1707.89,[38-2][181-2][182-2][196-2][446-2][504-2];1706.24,[38-2][94-2][177-2][316-2][436-2][485-2];1705.71,[38-2][139-2][182-2][320-2][504-2][534-2];1705.2,[116-2][305-2][307-2][388-2][504-2][554-2];1701.14
[38-2][139-2][182-2][320-2][436-2][485-2];1870.6,[38-2][139-2][182-2][384-2][533-2][554-2];1854.8,[38-2][139-2][182-2][320-2][436-2][534-2];1854.6,[21-2][30-2][139-2][348-2][389-2][573-2];1831.44,[38-2][196-2][204-2][307-2][364-2][512-2];1810.9,[139-2][182-2][229-2][320-2][504-2][573-2];1793.42,[139-2][182-2][196-2][273-2][504-2][534-2];1770.4,[38-2][139-2][182-2][320-2][435-2][554-2];1766.05,[38-2][139-2][182-2][387-2][533-2][554-2];1758.13,[38-2][139-2][260-2][320-2][504-2][534-2];1754.49,[94-2][139-2][196-2][229-2][446-2][504-2];1747.35,[170-2][171-2][320-2][435-2][504-2][544-2];1745.96,[38-2][94-2][307-2][320-2][504-2][554-2];1734.75,[38-2][182-2][320-2][402-2][412-2][533-2];1734.17,[38-2][196-2][204-2][260-2][307-2][573-2];1734.16,[38-2][139-2][182-2][320-2][436-2][554-2];1733.73,[139-2][182-2][320-2][385-2][516-2][554-2];1729.86,[38-2][139-2][182-2][307-2][364-2][512-2];1724.76,[139-2][182-2][196-2][320-2][504-2][534-2];1707.89,[38-2][181-2][182-2][196-2][446-2][504-2];1706.24,[38-2][94-2][177-2][316-2][436-2][485-2];1705.71
[38-2][139-2][182-2][320-2][436-2][485-2];1870.6,[38-2][139-2][182-2][384-2][533-2][554-2];1854.8,[38-2][139-2][182-2][320-2][436-2][534-2];1854.6,[21-2][30-2][139-2][348-2][389-2][573-2];1831.44,[38-2][196-2][204-2][307-2][364-2][512-2];1810.9,[38-2][139-2][260-2][384-2][533-2][554-2];1805.8,[139-2][182-2][229-2][320-2][504-2][573-2];1793.42,[139-2][182-2][196-2][273-2][504-2][534-2];1770.4,[38-2][139-2][182-2][320-2][435-2][554-2];1766.05,[38-2][139-2][182-2][387-2][533-2][554-2];1758.13,[38-2][139-2][260-2][320-2][504-2][534-2];1754.49,[94-2][139-2][196-2][229-2][446-2][504-2];1747.35,[170-2][171-2][320-2][435-2][504-2][544-2];1745.96,[38-2][94-2][307-2][320-2][504-2][554-2];1734.75,[38-2][182-2][320-2][402-2][412-2][533-2];1734.17,[38-2][196-2][204-2][260-2][307-2][573-2];1734.16,[38-2][139-2][182-2][320-2][436-2][554-2];1733.73,[139-2][182-2][320-2][385-2][516-2][554-2];1729.86,[38-2][139-2][182-2][307-2][364-2][512-2];1724.76,[139-2][182-2][196-2][320-2][504-2][534-2];1707.89,[38-2][181-2][182-2][196-2][446-2][504-2];1706.24
[38-2][139-2][182-2][320-2][436-2][485-2];1870.6,[38-2][139-2][182-2][384-2][533-2][554-2];1854.8,[38-2][139-2][182-2][320-2][436-2][534-2];1854.6,[21-2][30-2][139-2][348-2][389-2][573-2];1831.44,[38-2][196-2][204-2][307-2][364-2][512-2];1810.9,[38-2][139-2][260-2][384-2][533-2][554-2];1805.8,[139-2][182-2][229-2][320-2][504-2][573-2];1793.42,[139-2][182-2][196-2][273-2][504-2][534-2];1770.4,[38-2][139-2][182-2][320-2][435-2][554-2];1766.05,[38-2][139-2][182-2][387-2][533-2][554-2];1758.13,[38-2][139-2][260-2][320-2][504-2][534-2];1754.49,[94-2][139-2][196-2][229-2][446-2][504-2];1747.35,[170-2][171-2][320-2][435-2][504-2][544-2];1745.96,[38-2][139-2][182-2][307-2][504-2][573-2];1744.62,[38-2][94-2][177-2][316-2][504-2][525-2];1736.61,[38-2][94-2][307-2][320-2][504-2][554-2];1734.75,[38-2][182-2][320-2][402-2][412-2][533-2];1734.17,[38-2][196-2][204-2][260-2][307-2][573-2];1734.16,[38-2][139-2][182-2][320-2][436-2][554-2];1733.73,[139-2][182-2][320-2][385-2][516-2][554-2];1729.86,[139-2][182-2][196-2][320-2][446-2][504-2];1725.88
[38-2][139-2][182-2][320-2][436-2][485-2];1870.6,[38-2][139-2][182-2][384-2][533-2][554-2];1854.8,[38-2][139-2][182-2][320-2][436-2][534-2];1854.6,[21-2][30-2][139-2][348-2][389-2][573-2];1831.44,[38-2][196-2][204-2][307-2][364-2][512-2];1810.9,[38-2][139-2][260-2][384-2][533-2][554-2];1805.8,[38-2][139-2][182-2][307-2][401-2][441-2];1801.14,[139-2][182-2][229-2][320-2][504-2][573-2];1793.42,[139-2][182-2][196-2][273-2][504-2][534-2];1770.4,[38-2][139-2][182-2][320-2][435-2][554-2];1766.05,[38-2][139-2][182-2][387-2][533-2][554-2];1758.13,[38-2][139-2][260-2][320-2][504-2][534-2];1754.49,[94-2][139-2][196-2][229-2][446-2][504-2];1747.35,[170-2][171-2][320-2][435-2][504-2][544-2];1745.96,[38-2][139-2][182-2][307-2][504-2][573-2];1744.62,[38-2][94-2][177-2][316-2][504-2][525-2];1736.61,[38-2][94-2][307-2][320-2][504-2][554-2];1734.75,[38-2][182-2][320-2][402-2][412-2][533-2];1734.17,[38-2][196-2][204-2][260-2][307-2][573-2];1734.16,[38-2][139-2][182-2][320-2][436-2][554-2];1733.73,[139-2][182-2][320-2][385-2][516-2][554-2];1729.86
[38-2][139-2][182-2][320-2][436-2][485-2];1870.6,[38-2][139-2][182-2][384-2][533-2][554-2];1854.8,[38-2][139-2][182-2][320-2][436-2][534-2];1854.6,[21-2][30-2][139-2][348-2][389-2][573-2];1831.44,[38-2][196-2][204-2][307-2][364-2][512-2];1810.9,[38-2][139-2][260-2][384-2][533-2][554-2];1805.8,[38-2][139-2][182-2][307-2][401-2][441-2];1801.14,[139-2][182-2][229-2][320-2][504-2][573-2];1793.42,[139-2][182-2][196-2][273-2][504-2][534-2];1770.4,[38-2][139-2][182-2][320-2][435-2][554-2];1766.05,[38-2][139-2][182-2][387-2][533-2][554-2];1758.13,[38-2][139-2][260-2][320-2][504-2][534-2];1754.49,[38-2][182-2][196-2][307-2][504-2][573-2];1752.06,[94-2][139-2][196-2][229-2][446-2][504-2];1747.35,[170-2][171-2][320-2][435-2][504-2][544-2];1745.96,[38-2][139-2][182-2][307-2][504-2][573-2];1744.62,[38-2][94-2][177-2][316-2][504-2][525-2];1736.61,[38-2][94-2][307-2][320-2][504-2][554-2];1734.75,[38-2][182-2][320-2][402-2][412-2][533-2];1734.17,[38-2][196-2][204-2][260-2][307-2][573-2];1734.16,[38-2][139-2][182-2][320-2][436-2][554-2];1733.73
[38-2][139-2][182-2][320-2][436-2][485-2];1870.6,[38-2][139-2][182-2][384-2][533-2][554-2];1854.8,[38-2][139-2][182-2][320-2][436-2][534-2];1854.6,[139-2][182-2][229-2][320-2][504-2][533-2];1833.26,[21-2][30-2][139-2][348-2][389-2][573-2];1831.44,[38-2][196-2][204-2][307-2][364-2][512-2];1810.9,[38-2][139-2][260-2][384-2][533-2][554-2];1805.8,[38-2][139-2][182-2][307-2][401-2][441-2];1801.14,[139-2][182-2][229-2][320-2][504-2][573-2];1793.42,[38-2][139-2][182-2][320-2][446-2][509-2];1783.62,[139-2][182-2][196-2][273-2][504-2][534-2];1770.4,[38-2][139-2][182-2][320-2][435-2][554-2];1766.05,[38-2][139-2][182-2][387-2][533-2][554-2];1758.13,[38-2][139-2][182-2][320-2][504-2][544-2];1754.72,[38-2][139-2][260-2][320-2][504-2][534-2];1754.49,[38-2][182-2][196-2][307-2][504-2][573-2];1752.06,[94-2][139-2][196-2][229-2][446-2][504-2];1747.35,[21-2][30-2][38-2][139-2][387-2][533-2];1746.29,[170-2][171-2][320-2][435-2][504-2][544-2];1745.96,[38-2][139-2][182-2][307-2][504-2][573-2];1744.62,[38-2][94-2][177-2][316-2][504-2][525-2];1736.61
[139-2][182-2][320-2][351-2][504-2][533-2];1878.88,[38-2][139-2][182-2][320-2][436-2][485-2];1870.6,[38-2][139-2][182-2][384-2][533-2][554-2];1854.8,[38-2][139-2][182-2][320-2][436-2][534-2];1854.6,[139-2][182-2][229-2][320-2][504-2][533-2];1833.26,[21-2][30-2][139-2][348-2][389-2][573-2];1831.44,[38-2][139-2][182-2][320-2][446-2][501-2];1825.76,[38-2][196-2][204-2][307-2][364-2][512-2];1810.9,[38-2][139-2][260-2][384-2][533-2][554-2];1805.8,[38-2][139-2][182-2][307-2][401-2][441-2];1801.14,[139-2][182-2][229-2][320-2][504-2][573-2];1793.42,[38-2][139-2][182-2][320-2][446-2][509-2];1783.62,[139-2][182-2][196-2][273-2][504-2][534-2];1770.4,[38-2][139-2][182-2][320-2][435-2][554-2];1766.05,[38-2][139-2][182-2][387-2][533-2][554-2];1758.13,[38-2][139-2][182-2][320-2][504-2][544-2];1754.72,[38-2][139-2][260-2][320-2][504-2][534-2];1754.49,[38-2][139-2][182-2][320-2][533-2][554-2];1753.05,[38-2][182-2][196-2][307-2][504-2][573-2];1752.06,[94-2][139-2][196-2][229-2][446-2][504-2];1747.35,[38-2][139-2][182-2][215-2][320-2][446-2];1746.87
[139-2][182-2][320-2][351-2][504-2][533-2];1878.88,[38-2][139-2][182-2][320-2][436-2][485-2];1870.6,[38-2][139-2][182-2][384-2][533-2][554-2];1854.8,[38-2][139-2][182-2][320-2][436-2][534-2];1854.6,[139-2][182-2][229-2][320-2][504-2][533-2];1833.26,[21-2][30-2][139-2][348-2][389-2][573-2];1831.44,[38-2][139-2][182-2][320-2][446-2][501-2];1825.76,[38-2][196-2][204-2][307-2][364-2][512-2];1810.9,[38-2][139-2][260-2][384-2][533-2][554-2];1805.8,[38-2][139-2][182-2][364-2][401-2][554-2];1801.7,[38-2][139-2][182-2][307-2][401-2][441-2];1801.14,[38-2][139-2][182-2][307-2][401-2][436-2];1797.11,[139-2][182-2][229-2][320-2][504-2][573-2];1793.42,[139-2][182-2][229-2][320-2][435-2][573-2];1784.33,[38-2][139-2][182-2][320-2][446-2][509-2];1783.62,[20-2][139-2][170-2][384-2][446-2][533-2];1776.09,[139-2][182-2][196-2][273-2][504-2][534-2];1770.4,[38-2][139-2][182-2][320-2][435-2][554-2];1766.05,[38-2][139-2][182-2][387-2][533-2][554-2];1758.13,[38-2][139-2][182-2][320-2][504-2][544-2];1754.72,[38-2][139-2][260-2][320-2][504-2][534-2];1754.49
[139-2][182-2][320-2][351-2][504-2][533-2];1878.88,[38-2][139-2][182-2][320-2][436-2][485-2];1870.6,[38-2][139-2][182-2][384-2][533-2][554-2];1854.8,[38-2][139-2][182-2][320-2][436-2][534-2];1854.6,[139-2][182-2][229-2][320-2][504-2][533-2];1833.26,[21-2][30-2][139-2][348-2][389-2][573-2];1831.44,[38-2][139-2][182-2][320-2][446-2][501-2];1825.76,[38-2][196-2][204-2][307-2][364-2][512-2];1810.9,[38-2][139-2][260-2][384-2][533-2][554-2];1805.8,[38-2][139-2][182-2][364-2][401-2][554-2];1801.7,[38-2][139-2][182-2][307-2][401-2][441-2];1801.14,[38-2][139-2][182-2][307-2][401-2][436-2];1797.11,[139-2][182-2][229-2][320-2][504-2][573-2];1793.42,[38-2][139-2][240-2][364-2][401-2][554-2];1792.17,[139-2][182-2][229-2][320-2][435-2][573-2];1784.33,[38-2][139-2][182-2][320-2][446-2][509-2];1783.62,[20-2][139-2][170-2][384-2][446-2][533-2];1776.09,[139-2][182-2][196-2][273-2][504-2][534-2];1770.4,[38-2][139-2][182-2][320-2][435-2][554-2];1766.05,[38-2][139-2][182-2][387-2][533-2][554-2];1758.13,[38-2][139-2][182-2][320-2][504-2][544-2];1754.72
[139-2][182-2][320-2][351-2][504-2][533-2];1878.88,[38-2][139-2][182-2][320-2][436-2][485-2];1870.6,[38-2][182-2][196-2][307-2][504-2][533-2];1864.29,[38-2][139-2][182-2][384-2][533-2][554-2];1854.8,[38-2][139-2][182-2][320-2][436-2][534-2];1854.6,[139-2][182-2][229-2][320-2][504-2][533-2];1833.26,[21-2][30-2][139-2][348-2][389-2][573-2];1831.44,[38-2][139-2][182-2][320-2][446-2][501-2];1825.76,[38-2][196-2][204-2][307-2][364-2][512-2];1810.9,[38-2][139-2][260-2][384-2][533-2][554-2];1805.8,[38-2][139-2][182-2][364-2][401-2][554-2];1801.7,[38-2][139-2][182-2][307-2][401-2][441-2];1801.14,[38-2][139-2][182-2][307-2][401-2][436-2];1797.11,[139-2][182-2][229-2][320-2][504-2][573-2];1793.42,[38-2][139-2][240-2][364-2][401-2][554-2];1792.17,[139-2][182-2][229-2][320-2][435-2][573-2];1784.33,[38-2][139-2][182-2][320-2][446-2][509-2];1783.62,[20-2][139-2][170-2][384-2][446-2][533-2];1776.09,[139-2][182-2][196-2][273-2][504-2][534-2];1770.4,[38-2][139-2][182-2][320-2][435-2][554-2];1766.05,[38-2][139-2][260-2][320-2][446-2][509-2];1758.91
[139-2][182-2][320-2][351-2][504-2][533-2];1878.88,[38-2][139-2][182-2][320-2][436-2][485-2];1870.6,[38-2][182-2][196-2][307-2][504-2][533-2];1864.29,[38-2][139-2][182-2][384-2][533-2][554-2];1854.8,[38-2][139-2][182-2][320-2][436-2][534-2];1854.6,[139-2][182-2][229-2][320-2][504-2][533-2];1833.26,[21-2][30-2][139-2][348-2][389-2][573-2];1831.44,[38-2][139-2][182-2][320-2][446-2][501-2];1825.76,[38-2][196-2][204-2][307-2][364-2][512-2];1810.9,[38-2][139-2][260-2][384-2][533-2][554-2];1805.8,[38-2][139-2][182-2][320-2][401-2][554-2];1805.73,[38-2][139-2][182-2][364-2][401-2][554-2];1801.7,[38-2][139-2][182-2][307-2][401-2][441-2];1801.14,[38-2][139-2][182-2][307-2][401-2][436-2];1797.11,[139-2][182-2][229-2][320-2][504-2][573-2];1793.42,[38-2][139-2][240-2][364-2][401-2][554-2];1792.17,[38-2][139-2][320-2][364-2][446-2][534-2];1784.71,[139-2][182-2][229-2][320-2][435-2][573-2];1784.33,[38-2][139-2][182-2][320-2][446-2][509-2];1783.62,[20-2][139-2][170-2][384-2][446-2][533-2];1776.09,[139-2][182-2][196-2][273-2][504-2][534-2];1770.4
