[147-2][152-2][264-2][320-2];4970.47,[264-2][320-2][407-2][461-2];4076.5,[250-2][264-2][320-2][461-2];4067.72,[148-2][264-2][320-2][461-2];4067.72,[264-2][320-2][454-2][461-2];4067.72,[127-2][264-2][320-2][461-2];4067.72,[236-2][264-2][320-2][461-2];4067.72,[174-2][264-2][320-2][461-2];4067.72,[197-2][264-2][320-2][461-2];4067.72,[5-2][264-2][320-2][461-2];4067.72,[44-2][264-2][320-2][461-2];4067.72,[188-2][264-2][320-2][461-2];3850.15,[59-2][264-2][320-2][461-2];3763.91,[1-2][264-2][320-2][461-2];3757.9
[147-2][152-2][264-2][320-2];4970.47,[264-2][320-2][407-2][461-2];4076.5,[250-2][264-2][320-2][461-2];4067.72,[197-2][264-2][320-2][461-2];4067.72,[127-2][264-2][320-2][461-2];4067.72,[44-2][264-2][320-2][461-2];4067.72,[96-2][264-2][320-2][461-2];4067.72,[148-2][264-2][320-2][461-2];4067.72,[264-2][320-2][454-2][461-2];4067.72,[236-2][264-2][320-2][461-2];4067.72,[174-2][264-2][320-2][461-2];4067.72,[5-2][264-2][320-2][461-2];4067.72,[125-2][264-2][320-2][461-2];3964.32,[188-2][264-2][320-2][461-2];3850.15
[147-2][152-2][264-2][320-2];4970.47,[264-2][320-2][407-2][461-2];4076.5,[148-2][264-2][320-2][461-2];4067.72,[96-2][264-2][320-2][461-2];4067.72,[197-2][264-2][320-2][461-2];4067.72,[250-2][264-2][320-2][461-2];4067.72,[258-2][264-2][320-2][461-2];4067.72,[44-2][264-2][320-2][461-2];4067.72,[174-2][264-2][320-2][461-2];4067.72,[127-2][264-2][320-2][461-2];4067.72,[264-2][320-2][454-2][461-2];4067.72,[236-2][264-2][320-2][461-2];4067.72,[5-2][264-2][320-2][461-2];4067.72,[160-2][264-2][320-2][461-2];4067.72
[152-2][176-2][264-2][320-2];7491.86,[147-2][152-2][264-2][320-2];4970.47,[264-2][320-2][407-2][461-2];4076.5,[250-2][264-2][320-2][461-2];4067.72,[264-2][320-2][454-2][461-2];4067.72,[96-2][264-2][320-2][461-2];4067.72,[264-2][320-2][411-2][461-2];4067.72,[127-2][264-2][320-2][461-2];4067.72,[236-2][264-2][320-2][461-2];4067.72,[264-2][320-2][426-2][461-2];4067.72,[264-2][320-2][461-2][462-2];4067.72,[148-2][264-2][320-2][461-2];4067.72,[197-2][264-2][320-2][461-2];4067.72,[160-2][264-2][320-2][461-2];4067.72
[152-2][176-2][264-2][320-2];7491.86,[147-2][152-2][264-2][320-2];4970.47,[147-2][243-2][264-2][320-2];4465.17,[176-2][221-2][264-2][320-2];4115.84,[264-2][320-2][461-2][477-2];4099.09,[264-2][320-2][407-2][461-2];4076.5,[264-2][320-2][426-2][461-2];4067.72,[250-2][264-2][320-2][461-2];4067.72,[96-2][264-2][320-2][461-2];4067.72,[264-2][320-2][461-2][462-2];4067.72,[5-2][264-2][320-2][461-2];4067.72,[148-2][264-2][320-2][461-2];4067.72,[197-2][264-2][320-2][461-2];4067.72,[160-2][264-2][320-2][461-2];4067.72
[152-2][176-2][264-2][320-2];7491.86,[147-2][152-2][264-2][320-2];4970.47,[147-2][243-2][264-2][320-2];4465.17,[176-2][221-2][264-2][320-2];4115.84,[264-2][320-2][461-2][477-2];4099.09,[264-2][320-2][407-2][461-2];4076.5,[148-2][264-2][320-2][461-2];4067.72,[44-2][264-2][320-2][461-2];4067.72,[250-2][264-2][320-2][461-2];4067.72,[96-2][264-2][320-2][461-2];4067.72,[236-2][264-2][320-2][461-2];4067.72,[158-2][264-2][320-2][461-2];4067.72,[264-2][320-2][461-2][462-2];4067.72,[93-2][264-2][320-2][461-2];4067.72
[152-2][176-2][264-2][320-2];7491.86,[147-2][152-2][264-2][320-2];4970.47,[147-2][188-2][264-2][320-2];4639.97,[243-2][264-2][320-2][365-2];4567.12,[147-2][243-2][264-2][320-2];4465.17,[49-2][243-2][264-2][320-2];4212.68,[176-2][221-2][264-2][320-2];4115.84,[264-2][320-2][461-2][477-2];4099.09,[264-2][320-2][407-2][461-2];4076.5,[250-2][264-2][320-2][461-2];4067.72,[236-2][264-2][320-2][461-2];4067.72,[148-2][264-2][320-2][461-2];4067.72,[5-2][264-2][320-2][461-2];4067.72,[127-2][264-2][320-2][461-2];4067.72
[152-2][176-2][264-2][320-2];7491.86,[147-2][152-2][264-2][320-2];4970.47,[147-2][188-2][264-2][320-2];4639.97,[243-2][264-2][320-2][365-2];4567.12,[147-2][243-2][264-2][320-2];4465.17,[49-2][243-2][264-2][320-2];4212.68,[176-2][221-2][264-2][320-2];4115.84,[264-2][320-2][461-2][477-2];4099.09,[264-2][320-2][407-2][461-2];4076.5,[127-2][264-2][320-2][461-2];4067.72,[250-2][264-2][320-2][461-2];4067.72,[197-2][264-2][320-2][461-2];4067.72,[5-2][264-2][320-2][461-2];4067.72,[264-2][320-2][461-2][462-2];4067.72
[152-2][176-2][264-2][320-2];7491.86,[147-2][152-2][264-2][320-2];4970.47,[147-2][188-2][264-2][320-2];4639.97,[243-2][264-2][320-2][365-2];4567.12,[147-2][243-2][264-2][320-2];4465.17,[49-2][243-2][264-2][320-2];4212.68,[176-2][221-2][264-2][320-2];4115.84,[264-2][320-2][461-2][477-2];4099.09,[264-2][320-2][461-2][575-2];4091.49,[264-2][320-2][407-2][461-2];4076.5,[148-2][264-2][320-2][461-2];4067.72,[5-2][264-2][320-2][461-2];4067.72,[264-2][320-2][461-2][462-2];4067.72,[250-2][264-2][320-2][461-2];4067.72
[152-2][176-2][264-2][320-2];7491.86,[147-2][152-2][264-2][320-2];4970.47,[147-2][188-2][264-2][320-2];4639.97,[243-2][264-2][320-2][365-2];4567.12,[147-2][243-2][264-2][320-2];4465.17,[49-2][243-2][264-2][320-2];4212.68,[176-2][221-2][264-2][320-2];4115.84,[264-2][320-2][461-2][477-2];4099.09,[264-2][320-2][461-2][575-2];4091.49,[264-2][320-2][326-2][461-2];4077.36,[264-2][320-2][407-2][461-2];4076.5,[75-2][264-2][320-2][461-2];4067.72,[250-2][264-2][320-2][461-2];4067.72,[197-2][264-2][320-2][461-2];4067.72
[152-2][176-2][264-2][320-2];7491.86,[147-2][152-2][264-2][320-2];4970.47,[147-2][188-2][264-2][320-2];4639.97,[243-2][264-2][320-2][365-2];4567.12,[147-2][243-2][264-2][320-2];4465.17,[49-2][243-2][264-2][320-2];4212.68,[176-2][221-2][264-2][320-2];4115.84,[264-2][320-2][461-2][477-2];4099.09,[264-2][320-2][461-2][575-2];4091.49,[264-2][320-2][326-2][461-2];4077.36,[264-2][320-2][407-2][461-2];4076.5,[250-2][264-2][320-2][461-2];4067.72,[148-2][264-2][320-2][461-2];4067.72,[96-2][264-2][320-2][461-2];4067.72
[152-2][176-2][264-2][320-2];7491.86,[147-2][152-2][264-2][320-2];4970.47,[147-2][188-2][264-2][320-2];4639.97,[243-2][264-2][320-2][365-2];4567.12,[147-2][243-2][264-2][320-2];4465.17,[49-2][243-2][264-2][320-2];4212.68,[176-2][221-2][264-2][320-2];4115.84,[264-2][320-2][461-2][477-2];4099.09,[264-2][320-2][461-2][575-2];4091.49,[264-2][320-2][326-2][461-2];4077.36,[264-2][320-2][407-2][461-2];4076.5,[250-2][264-2][320-2][461-2];4067.72,[158-2][264-2][320-2][461-2];4067.72,[148-2][264-2][320-2][461-2];4067.72
[152-2][176-2][264-2][320-2];7491.86,[147-2][152-2][264-2][320-2];4970.47,[112-2][264-2][320-2][365-2];4657.6,[147-2][188-2][264-2][320-2];4639.97,[243-2][264-2][320-2][365-2];4567.12,[147-2][243-2][264-2][320-2];4465.17,[176-2][264-2][320-2][365-2];4427.43,[49-2][243-2][264-2][320-2];4212.68,[176-2][221-2][264-2][320-2];4115.84,[264-2][320-2][461-2][477-2];4099.09,[264-2][320-2][461-2][575-2];4091.49,[264-2][320-2][326-2][461-2];4077.36,[264-2][320-2][407-2][461-2];4076.5,[250-2][264-2][320-2][461-2];4067.72
[152-2][176-2][264-2][320-2];7491.86,[147-2][152-2][264-2][320-2];4970.47,[112-2][264-2][320-2][365-2];4657.6,[147-2][188-2][264-2][320-2];4639.97,[243-2][264-2][320-2][365-2];4567.12,[147-2][243-2][264-2][320-2];4465.17,[176-2][264-2][320-2][365-2];4427.43,[49-2][243-2][264-2][320-2];4212.68,[176-2][221-2][264-2][320-2];4115.84,[264-2][320-2][461-2][477-2];4099.09,[264-2][320-2][461-2][575-2];4091.49,[264-2][320-2][326-2][461-2];4077.36,[264-2][320-2][407-2][461-2];4076.5,[148-2][264-2][320-2][461-2];4067.72
[152-2][176-2][264-2][320-2];7491.86,[147-2][152-2][264-2][320-2];4970.47,[112-2][264-2][320-2][365-2];4657.6,[147-2][188-2][264-2][320-2];4639.97,[243-2][264-2][320-2][365-2];4567.12,[147-2][243-2][264-2][320-2];4465.17,[176-2][264-2][320-2][365-2];4427.43,[49-2][243-2][264-2][320-2];4212.68,[176-2][221-2][264-2][320-2];4115.84,[264-2][320-2][461-2][477-2];4099.09,[264-2][320-2][461-2][575-2];4091.49,[264-2][320-2][326-2][461-2];4077.36,[264-2][320-2][407-2][461-2];4076.5,[250-2][264-2][320-2][461-2];4067.72
[152-2][176-2][264-2][320-2];7491.86,[176-2][264-2][320-2][354-2];5285.73,[147-2][152-2][264-2][320-2];4970.47,[112-2][264-2][320-2][365-2];4657.6,[147-2][188-2][264-2][320-2];4639.97,[243-2][264-2][320-2][365-2];4567.12,[147-2][243-2][264-2][320-2];4465.17,[176-2][264-2][320-2][365-2];4427.43,[49-2][243-2][264-2][320-2];4212.68,[176-2][221-2][264-2][320-2];4115.84,[264-2][320-2][461-2][477-2];4099.09,[264-2][320-2][461-2][575-2];4091.49,[264-2][320-2][326-2][461-2];4077.36,[264-2][320-2][407-2][461-2];4076.5
[152-2][176-2][264-2][320-2];7491.86,[176-2][188-2][264-2][320-2];6851.75,[176-2][264-2][320-2][354-2];5285.73,[147-2][152-2][264-2][320-2];4970.47,[112-2][264-2][320-2][365-2];4657.6,[147-2][188-2][264-2][320-2];4639.97,[243-2][264-2][320-2][365-2];4567.12,[147-2][243-2][264-2][320-2];4465.17,[176-2][264-2][320-2][365-2];4427.43,[49-2][243-2][264-2][320-2];4212.68,[176-2][221-2][264-2][320-2];4115.84,[264-2][320-2][461-2][477-2];4099.09,[264-2][320-2][461-2][575-2];4091.49,[264-2][320-2][326-2][461-2];4077.36
[152-2][176-2][264-2][320-2];7491.86,[176-2][188-2][264-2][320-2];6851.75,[176-2][264-2][320-2][354-2];5285.73,[147-2][152-2][264-2][320-2];4970.47,[112-2][264-2][320-2][365-2];4657.6,[147-2][188-2][264-2][320-2];4639.97,[243-2][264-2][320-2][365-2];4567.12,[147-2][243-2][264-2][320-2];4465.17,[176-2][264-2][320-2][365-2];4427.43,[49-2][243-2][264-2][320-2];4212.68,[176-2][221-2][264-2][320-2];4115.84,[264-2][320-2][461-2][477-2];4099.09,[264-2][320-2][461-2][575-2];4091.49,[264-2][320-2][326-2][461-2];4077.36
[152-2][176-2][264-2][320-2];7491.86,[176-2][188-2][264-2][320-2];6851.75,[176-2][238-2][264-2][320-2];5384.93,[176-2][264-2][320-2][354-2];5285.73,[147-2][152-2][264-2][320-2];4970.47,[112-2][264-2][320-2][365-2];4657.6,[147-2][188-2][264-2][320-2];4639.97,[243-2][264-2][320-2][365-2];4567.12,[147-2][243-2][264-2][320-2];4465.17,[176-2][264-2][320-2][365-2];4427.43,[176-2][193-2][264-2][320-2];4324.64,[49-2][243-2][264-2][320-2];4212.68,[176-2][221-2][264-2][320-2];4115.84,[264-2][320-2][461-2][477-2];4099.09
[152-2][176-2][264-2][320-2];7491.86,[176-2][188-2][264-2][320-2];6851.75,[176-2][238-2][264-2][320-2];5384.93,[176-2][264-2][320-2][354-2];5285.73,[147-2][152-2][264-2][320-2];4970.47,[112-2][264-2][320-2][365-2];4657.6,[147-2][188-2][264-2][320-2];4639.97,[243-2][264-2][320-2][365-2];4567.12,[152-2][264-2][266-2][320-2];4504.75,[147-2][243-2][264-2][320-2];4465.17,[176-2][264-2][320-2][365-2];4427.43,[176-2][193-2][264-2][320-2];4324.64,[49-2][243-2][264-2][320-2];4212.68,[176-2][221-2][264-2][320-2];4115.84
[152-2][176-2][264-2][320-2];7491.86,[176-2][188-2][264-2][320-2];6851.75,[176-2][238-2][264-2][320-2];5384.93,[176-2][264-2][320-2][354-2];5285.73,[147-2][152-2][264-2][320-2];4970.47,[176-2][264-2][320-2][414-2];4742.5,[112-2][264-2][320-2][365-2];4657.6,[147-2][188-2][264-2][320-2];4639.97,[243-2][264-2][320-2][365-2];4567.12,[152-2][264-2][266-2][320-2];4504.75,[147-2][243-2][264-2][320-2];4465.17,[176-2][264-2][320-2][365-2];4427.43,[176-2][193-2][264-2][320-2];4324.64,[49-2][243-2][264-2][320-2];4212.68
[152-2][176-2][264-2][320-2];7491.86,[176-2][188-2][264-2][320-2];6851.75,[176-2][238-2][264-2][320-2];5384.93,[176-2][264-2][320-2][354-2];5285.73,[147-2][152-2][264-2][320-2];4970.47,[176-2][264-2][320-2][414-2];4742.5,[112-2][264-2][320-2][365-2];4657.6,[147-2][188-2][264-2][320-2];4639.97,[243-2][264-2][320-2][365-2];4567.12,[152-2][264-2][266-2][320-2];4504.75,[147-2][243-2][264-2][320-2];4465.17,[176-2][264-2][320-2][365-2];4427.43,[176-2][193-2][264-2][320-2];4324.64,[49-2][243-2][264-2][320-2];4212.68
[152-2][176-2][264-2][320-2];7491.86,[176-2][188-2][264-2][320-2];6851.75,[176-2][238-2][264-2][320-2];5384.93,[176-2][264-2][320-2][354-2];5285.73,[147-2][152-2][264-2][320-2];4970.47,[176-2][264-2][320-2][414-2];4742.5,[112-2][264-2][320-2][365-2];4657.6,[147-2][188-2][264-2][320-2];4639.97,[243-2][264-2][320-2][365-2];4567.12,[152-2][264-2][266-2][320-2];4504.75,[147-2][243-2][264-2][320-2];4465.17,[176-2][264-2][320-2][365-2];4427.43,[176-2][193-2][264-2][320-2];4324.64,[49-2][243-2][264-2][320-2];4212.68
[152-2][176-2][264-2][320-2];7491.86,[176-2][188-2][264-2][320-2];6851.75,[176-2][264-2][320-2][480-2];6687.89,[176-2][238-2][264-2][320-2];5384.93,[176-2][264-2][320-2][354-2];5285.73,[147-2][152-2][264-2][320-2];4970.47,[176-2][264-2][320-2][414-2];4742.5,[112-2][264-2][320-2][365-2];4657.6,[147-2][188-2][264-2][320-2];4639.97,[243-2][264-2][320-2][365-2];4567.12,[152-2][264-2][266-2][320-2];4504.75,[147-2][243-2][264-2][320-2];4465.17,[176-2][264-2][320-2][365-2];4427.43,[176-2][193-2][264-2][320-2];4324.64
[152-2][176-2][264-2][320-2];7491.86,[176-2][188-2][264-2][320-2];6851.75,[176-2][264-2][320-2][480-2];6687.89,[176-2][238-2][264-2][320-2];5384.93,[176-2][264-2][320-2][354-2];5285.73,[147-2][152-2][264-2][320-2];4970.47,[176-2][264-2][320-2][414-2];4742.5,[112-2][264-2][320-2][365-2];4657.6,[147-2][188-2][264-2][320-2];4639.97,[243-2][264-2][320-2][365-2];4567.12,[149-2][176-2][264-2][320-2];4516.23,[152-2][264-2][266-2][320-2];4504.75,[147-2][243-2][264-2][320-2];4465.17,[176-2][264-2][320-2][365-2];4427.43
[152-2][176-2][264-2][320-2];7491.86,[176-2][188-2][264-2][320-2];6851.75,[176-2][264-2][320-2][480-2];6687.89,[176-2][264-2][320-2][383-2];5540.31,[176-2][238-2][264-2][320-2];5384.93,[176-2][264-2][320-2][354-2];5285.73,[147-2][152-2][264-2][320-2];4970.47,[176-2][264-2][320-2][414-2];4742.5,[176-2][248-2][264-2][320-2];4718.61,[112-2][264-2][320-2][365-2];4657.6,[147-2][188-2][264-2][320-2];4639.97,[243-2][264-2][320-2][365-2];4567.12,[149-2][176-2][264-2][320-2];4516.23,[152-2][264-2][266-2][320-2];4504.75
[152-2][176-2][264-2][320-2];7491.86,[176-2][188-2][264-2][320-2];6851.75,[176-2][264-2][320-2][480-2];6687.89,[176-2][264-2][320-2][383-2];5540.31,[176-2][238-2][264-2][320-2];5384.93,[176-2][264-2][320-2][354-2];5285.73,[147-2][152-2][264-2][320-2];4970.47,[176-2][264-2][320-2][414-2];4742.5,[176-2][248-2][264-2][320-2];4718.61,[112-2][264-2][320-2][365-2];4657.6,[147-2][188-2][264-2][320-2];4639.97,[243-2][264-2][320-2][365-2];4567.12,[149-2][176-2][264-2][320-2];4516.23,[152-2][264-2][266-2][320-2];4504.75
[152-2][176-2][264-2][320-2];7491.86,[176-2][188-2][264-2][320-2];6851.75,[176-2][264-2][320-2][480-2];6687.89,[176-2][264-2][320-2][383-2];5540.31,[176-2][238-2][264-2][320-2];5384.93,[176-2][264-2][320-2][354-2];5285.73,[147-2][152-2][264-2][320-2];4970.47,[176-2][264-2][320-2][414-2];4742.5,[176-2][248-2][264-2][320-2];4718.61,[112-2][264-2][320-2][365-2];4657.6,[147-2][188-2][264-2][320-2];4639.97,[243-2][264-2][320-2][365-2];4567.12,[149-2][176-2][264-2][320-2];4516.23,[152-2][264-2][266-2][320-2];4504.75
[152-2][176-2][264-2][320-2];7491.86,[176-2][188-2][264-2][320-2];6851.75,[176-2][264-2][320-2][480-2];6687.89,[176-2][264-2][320-2][383-2];5540.31,[176-2][238-2][264-2][320-2];5384.93,[176-2][264-2][320-2][354-2];5285.73,[147-2][152-2][264-2][320-2];4970.47,[176-2][264-2][320-2][414-2];4742.5,[176-2][248-2][264-2][320-2];4718.61,[112-2][264-2][320-2][365-2];4657.6,[147-2][188-2][264-2][320-2];4639.97,[243-2][264-2][320-2][365-2];4567.12,[149-2][176-2][264-2][320-2];4516.23,[152-2][264-2][266-2][320-2];4504.75
[152-2][176-2][264-2][320-2];7491.86,[176-2][188-2][264-2][320-2];6851.75,[176-2][264-2][320-2][480-2];6687.89,[176-2][264-2][320-2][383-2];5540.31,[176-2][238-2][264-2][320-2];5384.93,[176-2][264-2][320-2][354-2];5285.73,[147-2][152-2][264-2][320-2];4970.47,[176-2][264-2][320-2][414-2];4742.5,[176-2][248-2][264-2][320-2];4718.61,[112-2][264-2][320-2][365-2];4657.6,[147-2][188-2][264-2][320-2];4639.97,[243-2][264-2][320-2][365-2];4567.12,[149-2][176-2][264-2][320-2];4516.23,[152-2][264-2][266-2][320-2];4504.75
[152-2][176-2][264-2][320-2];7491.86,[176-2][188-2][264-2][320-2];6851.75,[176-2][264-2][320-2][480-2];6687.89,[176-2][264-2][320-2][383-2];5540.31,[176-2][238-2][264-2][320-2];5384.93,[176-2][264-2][320-2][354-2];5285.73,[147-2][152-2][264-2][320-2];4970.47,[176-2][264-2][320-2][414-2];4742.5,[176-2][248-2][264-2][320-2];4718.61,[112-2][264-2][320-2][365-2];4657.6,[147-2][188-2][264-2][320-2];4639.97,[243-2][264-2][320-2][365-2];4567.12,[149-2][176-2][264-2][320-2];4516.23,[152-2][264-2][266-2][320-2];4504.75
[152-2][176-2][264-2][320-2];7491.86,[176-2][188-2][264-2][320-2];6851.75,[176-2][264-2][320-2][480-2];6687.89,[176-2][264-2][320-2][383-2];5540.31,[176-2][238-2][264-2][320-2];5384.93,[176-2][264-2][320-2][354-2];5285.73,[147-2][152-2][264-2][320-2];4970.47,[176-2][264-2][320-2][414-2];4742.5,[176-2][248-2][264-2][320-2];4718.61,[112-2][264-2][320-2][365-2];4657.6,[147-2][188-2][264-2][320-2];4639.97,[243-2][264-2][320-2][365-2];4567.12,[149-2][176-2][264-2][320-2];4516.23,[152-2][264-2][266-2][320-2];4504.75
[152-2][176-2][264-2][320-2];7491.86,[176-2][188-2][264-2][320-2];6851.75,[176-2][264-2][320-2][480-2];6687.89,[176-2][264-2][320-2][383-2];5540.31,[176-2][238-2][264-2][320-2];5384.93,[176-2][264-2][320-2][354-2];5285.73,[147-2][152-2][264-2][320-2];4970.47,[176-2][264-2][320-2][524-2];4771.69,[176-2][264-2][320-2][414-2];4742.5,[176-2][248-2][264-2][320-2];4718.61,[112-2][264-2][320-2][365-2];4657.6,[147-2][188-2][264-2][320-2];4639.97,[243-2][264-2][320-2][365-2];4567.12,[149-2][176-2][264-2][320-2];4516.23
[152-2][176-2][264-2][320-2];7491.86,[176-2][188-2][264-2][320-2];6851.75,[176-2][264-2][320-2][480-2];6687.89,[176-2][264-2][320-2][383-2];5540.31,[176-2][238-2][264-2][320-2];5384.93,[176-2][264-2][320-2][354-2];5285.73,[147-2][152-2][264-2][320-2];4970.47,[176-2][264-2][320-2][524-2];4771.69,[176-2][264-2][320-2][414-2];4742.5,[176-2][248-2][264-2][320-2];4718.61,[112-2][264-2][320-2][365-2];4657.6,[147-2][188-2][264-2][320-2];4639.97,[243-2][264-2][320-2][365-2];4567.12,[149-2][176-2][264-2][320-2];4516.23
[152-2][176-2][264-2][320-2];7491.86,[176-2][188-2][264-2][320-2];6851.75,[176-2][264-2][320-2][480-2];6687.89,[176-2][264-2][320-2][383-2];5540.31,[176-2][238-2][264-2][320-2];5384.93,[176-2][264-2][320-2][354-2];5285.73,[147-2][152-2][264-2][320-2];4970.47,[176-2][264-2][320-2][524-2];4771.69,[176-2][264-2][320-2][414-2];4742.5,[176-2][248-2][264-2][320-2];4718.61,[112-2][264-2][320-2][365-2];4657.6,[147-2][188-2][264-2][320-2];4639.97,[243-2][264-2][320-2][365-2];4567.12,[149-2][176-2][264-2][320-2];4516.23
[152-2][176-2][264-2][320-2];7491.86,[176-2][188-2][264-2][320-2];6851.75,[176-2][264-2][320-2][480-2];6687.89,[176-2][264-2][320-2][383-2];5540.31,[176-2][238-2][264-2][320-2];5384.93,[176-2][264-2][320-2][354-2];5285.73,[147-2][152-2][264-2][320-2];4970.47,[176-2][264-2][320-2][524-2];4771.69,[176-2][264-2][320-2][414-2];4742.5,[176-2][248-2][264-2][320-2];4718.61,[112-2][264-2][320-2][365-2];4657.6,[147-2][188-2][264-2][320-2];4639.97,[243-2][264-2][320-2][365-2];4567.12,[149-2][176-2][264-2][320-2];4516.23
[152-2][176-2][264-2][320-2];7491.86,[176-2][188-2][264-2][320-2];6851.75,[176-2][264-2][320-2][480-2];6687.89,[176-2][264-2][320-2][383-2];5540.31,[176-2][238-2][264-2][320-2];5384.93,[176-2][264-2][320-2][354-2];5285.73,[147-2][152-2][264-2][320-2];4970.47,[176-2][264-2][320-2][524-2];4771.69,[152-2][247-2][264-2][320-2];4752.44,[176-2][264-2][320-2][414-2];4742.5,[176-2][248-2][264-2][320-2];4718.61,[112-2][264-2][320-2][365-2];4657.6,[147-2][188-2][264-2][320-2];4639.97,[243-2][264-2][320-2][365-2];4567.12
[152-2][176-2][264-2][320-2];7491.86,[176-2][188-2][264-2][320-2];6851.75,[176-2][264-2][320-2][480-2];6687.89,[176-2][264-2][320-2][383-2];5540.31,[176-2][238-2][264-2][320-2];5384.93,[176-2][264-2][320-2][354-2];5285.73,[147-2][152-2][264-2][320-2];4970.47,[176-2][264-2][320-2][524-2];4771.69,[152-2][247-2][264-2][320-2];4752.44,[176-2][264-2][320-2][414-2];4742.5,[176-2][248-2][264-2][320-2];4718.61,[112-2][264-2][320-2][365-2];4657.6,[147-2][188-2][264-2][320-2];4639.97,[243-2][264-2][320-2][365-2];4567.12
[152-2][176-2][264-2][320-2];7491.86,[176-2][188-2][264-2][320-2];6851.75,[176-2][264-2][320-2][480-2];6687.89,[176-2][264-2][320-2][383-2];5540.31,[176-2][238-2][264-2][320-2];5384.93,[176-2][264-2][320-2][354-2];5285.73,[147-2][152-2][264-2][320-2];4970.47,[176-2][264-2][320-2][524-2];4771.69,[152-2][247-2][264-2][320-2];4752.44,[176-2][264-2][320-2][414-2];4742.5,[176-2][248-2][264-2][320-2];4718.61,[112-2][264-2][320-2][365-2];4657.6,[147-2][188-2][264-2][320-2];4639.97,[243-2][264-2][320-2][365-2];4567.12
[152-2][176-2][264-2][320-2];7491.86,[176-2][188-2][264-2][320-2];6851.75,[176-2][264-2][320-2][480-2];6687.89,[188-2][195-2][264-2][320-2];6041.8,[176-2][264-2][320-2][383-2];5540.31,[176-2][238-2][264-2][320-2];5384.93,[176-2][264-2][320-2][354-2];5285.73,[147-2][152-2][264-2][320-2];4970.47,[176-2][264-2][320-2][369-2];4789.41,[176-2][264-2][320-2][524-2];4771.69,[152-2][247-2][264-2][320-2];4752.44,[176-2][264-2][320-2][414-2];4742.5,[176-2][248-2][264-2][320-2];4718.61,[112-2][264-2][320-2][365-2];4657.6
[152-2][176-2][264-2][320-2];7491.86,[176-2][188-2][264-2][320-2];6851.75,[176-2][264-2][320-2][480-2];6687.89,[188-2][195-2][264-2][320-2];6041.8,[176-2][264-2][320-2][383-2];5540.31,[176-2][238-2][264-2][320-2];5384.93,[176-2][264-2][320-2][354-2];5285.73,[147-2][152-2][264-2][320-2];4970.47,[176-2][264-2][320-2][369-2];4789.41,[176-2][264-2][320-2][524-2];4771.69,[152-2][247-2][264-2][320-2];4752.44,[176-2][264-2][320-2][414-2];4742.5,[176-2][248-2][264-2][320-2];4718.61,[112-2][264-2][320-2][365-2];4657.6
[152-2][176-2][264-2][320-2];7491.86,[176-2][188-2][264-2][320-2];6851.75,[176-2][264-2][320-2][480-2];6687.89,[188-2][195-2][264-2][320-2];6041.8,[176-2][264-2][320-2][383-2];5540.31,[176-2][238-2][264-2][320-2];5384.93,[176-2][264-2][320-2][354-2];5285.73,[147-2][152-2][264-2][320-2];4970.47,[176-2][264-2][320-2][369-2];4789.41,[176-2][264-2][320-2][524-2];4771.69,[152-2][247-2][264-2][320-2];4752.44,[176-2][264-2][320-2][414-2];4742.5,[176-2][248-2][264-2][320-2];4718.61,[112-2][264-2][320-2][365-2];4657.6
[152-2][176-2][264-2][320-2];7491.86,[176-2][188-2][264-2][320-2];6851.75,[176-2][264-2][320-2][480-2];6687.89,[188-2][195-2][264-2][320-2];6041.8,[176-2][264-2][320-2][383-2];5540.31,[176-2][238-2][264-2][320-2];5384.93,[176-2][264-2][320-2][354-2];5285.73,[147-2][152-2][264-2][320-2];4970.47,[176-2][264-2][320-2][369-2];4789.41,[176-2][264-2][320-2][524-2];4771.69,[152-2][247-2][264-2][320-2];4752.44,[176-2][264-2][320-2][414-2];4742.5,[176-2][248-2][264-2][320-2];4718.61,[112-2][264-2][320-2][365-2];4657.6
[152-2][176-2][264-2][320-2];7491.86,[176-2][188-2][264-2][320-2];6851.75,[176-2][264-2][320-2][480-2];6687.89,[188-2][195-2][264-2][320-2];6041.8,[176-2][264-2][320-2][383-2];5540.31,[176-2][238-2][264-2][320-2];5384.93,[176-2][264-2][320-2][354-2];5285.73,[147-2][152-2][264-2][320-2];4970.47,[176-2][264-2][320-2][369-2];4789.41,[176-2][264-2][320-2][524-2];4771.69,[152-2][247-2][264-2][320-2];4752.44,[176-2][264-2][320-2][414-2];4742.5,[176-2][248-2][264-2][320-2];4718.61,[112-2][264-2][320-2][365-2];4657.6
[152-2][176-2][264-2][320-2];7491.86,[176-2][188-2][264-2][320-2];6851.75,[176-2][264-2][320-2][480-2];6687.89,[188-2][195-2][264-2][320-2];6041.8,[176-2][264-2][320-2][383-2];5540.31,[176-2][238-2][264-2][320-2];5384.93,[176-2][264-2][320-2][354-2];5285.73,[147-2][152-2][264-2][320-2];4970.47,[176-2][264-2][320-2][369-2];4789.41,[176-2][264-2][320-2][524-2];4771.69,[152-2][247-2][264-2][320-2];4752.44,[176-2][264-2][320-2][414-2];4742.5,[176-2][248-2][264-2][320-2];4718.61,[112-2][264-2][320-2][365-2];4657.6
