TimeElapsed, Max, Min, Mean, Std, Number of items., Selected, Best Chromosomes
118,199,-4,123.648742676,1.48020933302,904,-1[48:136:228:358:0],[48-2][242-0][358-2][390-0];199,[48-2][242-0][358-2][393-0];194,[48-2][241-0][358-2][390-0];193,[48-2][68-0][242-0][358-2];191,[48-2][242-0][358-2][394-0];188,[48-2][242-0][297-0][358-2];188,[48-2][242-0][358-2][392-0];188,[48-2][241-0][358-2][393-0];188,[47-2][68-0][242-0][358-2];187,[48-2][242-0][298-0][358-2];187,[48-2][68-0][241-0][358-2];185,[48-2][241-0][358-2][394-0];182,[48-2][241-0][297-0][358-2];182,[48-2][241-0][358-2][392-0];182
118,199,-4,124.129592896,1.47938511958,888,-1[48:136:228:358:0],[48-2][242-0][358-2][390-0];199,[48-2][242-0][358-2][393-0];194,[48-2][241-0][358-2][390-0];193,[48-2][68-0][242-0][358-2];191,[48-2][241-0][358-2][393-0];188,[48-2][242-0][358-2][394-0];188,[48-2][242-0][297-0][358-2];188,[48-2][242-0][358-2][392-0];188,[47-2][68-0][242-0][358-2];187,[48-2][242-0][298-0][358-2];187,[48-2][68-0][241-0][358-2];185,[48-2][241-0][297-0][358-2];182,[48-2][241-0][358-2][392-0];182,[48-2][241-0][358-2][394-0];182
118,199,-8,125.215538025,1.47342101584,877,-1[48:136:228:358:0],[48-2][242-0][358-2][390-0];199,[48-2][242-0][358-2][393-0];194,[48-2][241-0][358-2][390-0];193,[48-2][68-0][242-0][358-2];191,[48-2][242-0][297-0][358-2];188,[48-2][242-0][358-2][392-0];188,[48-2][241-0][358-2][393-0];188,[48-2][242-0][358-2][394-0];188,[47-2][68-0][242-0][358-2];187,[48-2][242-0][298-0][358-2];187,[48-2][68-0][241-0][358-2];185,[48-2][241-0][358-2][392-0];182,[48-2][241-0][297-0][358-2];182,[48-2][241-0][358-2][394-0];182
119,199,-3.71428552452,122.452667236,1.48947016055,904,-1[48:136:228:358:0],[48-2][242-0][358-2][390-0];199,[48-2][242-0][358-2][393-0];194,[48-2][241-0][358-2][390-0];193,[48-2][68-0][242-0][358-2];191,[48-2][242-0][358-2][394-0];188,[48-2][241-0][358-2][393-0];188,[48-2][242-0][297-0][358-2];188,[48-2][242-0][358-2][392-0];188,[47-2][68-0][242-0][358-2];187,[48-2][242-0][298-0][358-2];187,[48-2][68-0][241-0][358-2];185,[48-2][241-0][297-0][358-2];182,[48-2][241-0][358-2][392-0];182,[48-2][241-0][358-2][394-0];182
119,199,-4,127.92855072,1.46076119954,849,-1[48:136:228:358:0],[48-2][242-0][358-2][390-0];199,[48-2][242-0][358-2][393-0];194,[48-2][241-0][358-2][390-0];193,[48-2][68-0][242-0][358-2];191,[48-2][242-0][358-2][394-0];188,[48-2][241-0][358-2][393-0];188,[48-2][242-0][297-0][358-2];188,[48-2][242-0][358-2][392-0];188,[47-2][68-0][242-0][358-2];187,[48-2][242-0][298-0][358-2];187,[48-2][68-0][241-0][358-2];185,[48-2][241-0][297-0][358-2];182,[48-2][241-0][358-2][394-0];182,[48-2][241-0][358-2][392-0];182
119,199,-4.35135134084,128.831710815,1.45276868984,838,-1[48:136:228:358:0],[48-2][242-0][358-2][390-0];199,[48-2][242-0][358-2][393-0];194,[48-2][241-0][358-2][390-0];193,[48-2][68-0][242-0][358-2];191,[48-2][242-0][297-0][358-2];188,[48-2][242-0][358-2][394-0];188,[48-2][241-0][358-2][393-0];188,[48-2][242-0][358-2][392-0];188,[47-2][68-0][242-0][358-2];187,[48-2][242-0][298-0][358-2];187,[48-2][68-0][241-0][358-2];185,[48-2][241-0][297-0][358-2];182,[48-2][241-0][358-2][394-0];182,[48-2][241-0][358-2][392-0];182
119,199,-4.35135134084,126.115653992,1.47587357399,856,-1[48:136:228:358:0],[48-2][242-0][358-2][390-0];199,[48-2][242-0][358-2][393-0];194,[48-2][241-0][358-2][390-0];193,[48-2][68-0][242-0][358-2];191,[48-2][242-0][297-0][358-2];188,[48-2][241-0][358-2][393-0];188,[48-2][242-0][358-2][394-0];188,[48-2][242-0][358-2][392-0];188,[47-2][68-0][242-0][358-2];187,[48-2][242-0][298-0][358-2];187,[48-2][68-0][241-0][358-2];185,[48-2][241-0][358-2][394-0];182,[48-2][241-0][297-0][358-2];182,[48-2][241-0][358-2][392-0];182
119,199,-4.99999992549,124.082542419,1.48308873843,901,-1[48:136:228:358:0],[48-2][242-0][358-2][390-0];199,[48-2][242-0][358-2][393-0];194,[48-2][241-0][358-2][390-0];193,[48-2][68-0][242-0][358-2];191,[48-2][242-0][297-0][358-2];188,[48-2][241-0][358-2][393-0];188,[48-2][242-0][358-2][394-0];188,[48-2][242-0][358-2][392-0];188,[47-2][68-0][242-0][358-2];187,[48-2][242-0][298-0][358-2];187,[48-2][68-0][241-0][358-2];185,[48-2][241-0][297-0][358-2];182,[48-2][241-0][358-2][394-0];182,[48-2][241-0][358-2][392-0];182
119,199,-4,121.196739197,1.49436537524,928,-1[48:136:228:358:0],[48-2][242-0][358-2][390-0];199,[48-2][242-0][358-2][393-0];194,[48-2][241-0][358-2][390-0];193,[48-2][68-0][242-0][358-2];191,[48-2][242-0][297-0][358-2];188,[48-2][242-0][358-2][392-0];188,[48-2][241-0][358-2][393-0];188,[48-2][242-0][358-2][394-0];188,[47-2][68-0][242-0][358-2];187,[48-2][242-0][298-0][358-2];187,[48-2][68-0][241-0][358-2];185,[48-2][241-0][358-2][394-0];182,[48-2][241-0][297-0][358-2];182,[48-2][241-0][358-2][392-0];182
119,199,-3.49999984354,124.028038025,1.48066121747,893,-1[48:136:228:358:0],[48-2][242-0][358-2][390-0];199,[48-2][242-0][358-2][393-0];194,[48-2][241-0][358-2][390-0];193,[48-2][68-0][242-0][358-2];191,[48-2][242-0][358-2][392-0];188,[48-2][242-0][297-0][358-2];188,[48-2][241-0][358-2][393-0];188,[48-2][242-0][358-2][394-0];188,[47-2][68-0][242-0][358-2];187,[48-2][242-0][298-0][358-2];187,[48-2][68-0][241-0][358-2];185,[48-2][241-0][358-2][394-0];182,[48-2][241-0][297-0][358-2];182,[48-2][241-0][358-2][392-0];182
119,199,-3.7999998641,126.640846252,1.46598483683,864,-1[48:136:228:358:0],[48-2][242-0][358-2][390-0];199,[48-2][242-0][358-2][393-0];194,[48-2][241-0][358-2][390-0];193,[48-2][68-0][242-0][358-2];191,[48-2][242-0][297-0][358-2];188,[48-2][241-0][358-2][393-0];188,[48-2][242-0][358-2][394-0];188,[48-2][242-0][358-2][392-0];188,[47-2][68-0][242-0][358-2];187,[48-2][242-0][298-0][358-2];187,[48-2][68-0][241-0][358-2];185,[48-2][241-0][358-2][394-0];182,[48-2][241-0][297-0][358-2];182,[48-2][241-0][358-2][392-0];182
120,199,-4.6000001508,126.308479309,1.46843075625,842,-1[48:136:228:358:0],[48-2][242-0][358-2][390-0];199,[48-2][242-0][358-2][393-0];194,[48-2][241-0][358-2][390-0];193,[48-2][68-0][242-0][358-2];191,[48-2][242-0][297-0][358-2];188,[48-2][242-0][358-2][394-0];188,[48-2][241-0][358-2][393-0];188,[48-2][242-0][358-2][392-0];188,[47-2][68-0][242-0][358-2];187,[48-2][242-0][298-0][358-2];187,[48-2][68-0][241-0][358-2];185,[48-2][241-0][358-2][392-0];182,[48-2][241-0][358-2][394-0];182,[48-2][241-0][297-0][358-2];182
120,199,-9.99999985099,124.789489746,1.47182294414,1016,-1[48:136:228:358:0],[48-2][242-0][358-2][390-0];199,[48-2][242-0][358-2][393-0];194,[48-2][241-0][358-2][390-0];193,[48-2][68-0][242-0][358-2];191,[48-2][242-0][297-0][358-2];188,[48-2][242-0][358-2][394-0];188,[48-2][241-0][358-2][393-0];188,[48-2][242-0][358-2][392-0];188,[47-2][68-0][242-0][358-2];187,[48-2][242-0][298-0][358-2];187,[48-2][68-0][241-0][358-2];185,[48-2][241-0][358-2][392-0];182,[48-2][241-0][358-2][394-0];182,[48-2][241-0][297-0][358-2];182
120,199,-3.49999984354,122.962593079,1.46499252001,886,-1[48:136:228:358:0],[48-2][242-0][358-2][390-0];199,[48-2][242-0][358-2][393-0];194,[48-2][241-0][358-2][390-0];193,[48-2][68-0][242-0][358-2];191,[48-2][242-0][358-2][392-0];188,[48-2][242-0][297-0][358-2];188,[48-2][242-0][358-2][394-0];188,[48-2][241-0][358-2][393-0];188,[47-2][68-0][242-0][358-2];187,[48-2][242-0][298-0][358-2];187,[48-2][68-0][241-0][358-2];185,[48-2][241-0][297-0][358-2];182,[48-2][241-0][358-2][394-0];182,[48-2][241-0][358-2][392-0];182
120,199,-3.67948717246,124.295913696,1.46346228334,868,-1[48:136:228:358:0],[48-2][242-0][358-2][390-0];199,[48-2][242-0][358-2][393-0];194,[48-2][241-0][358-2][390-0];193,[48-2][68-0][242-0][358-2];191,[48-2][242-0][297-0][358-2];188,[48-2][241-0][358-2][393-0];188,[48-2][242-0][358-2][394-0];188,[48-2][242-0][358-2][392-0];188,[47-2][68-0][242-0][358-2];187,[48-2][242-0][298-0][358-2];187,[48-2][68-0][241-0][358-2];185,[48-2][241-0][297-0][358-2];182,[48-2][241-0][358-2][392-0];182,[48-2][241-0][358-2][394-0];182
120,199,-4.12499987707,126.490852356,1.45331068896,896,-1[48:136:228:358:0],[48-2][242-0][358-2][390-0];199,[48-2][242-0][358-2][393-0];194,[48-2][241-0][358-2][390-0];193,[48-2][68-0][242-0][358-2];191,[48-2][242-0][297-0][358-2];188,[48-2][242-0][358-2][394-0];188,[48-2][241-0][358-2][393-0];188,[48-2][242-0][358-2][392-0];188,[47-2][68-0][242-0][358-2];187,[48-2][242-0][298-0][358-2];187,[48-2][68-0][241-0][358-2];185,[48-2][241-0][297-0][358-2];182,[48-2][241-0][358-2][392-0];182,[48-2][241-0][358-2][394-0];182
120,199,-8,125.021095276,1.46957826741,872,-1[48:136:228:358:0],[48-2][242-0][358-2][390-0];199,[48-2][242-0][358-2][393-0];194,[48-2][241-0][358-2][390-0];193,[48-2][68-0][242-0][358-2];191,[48-2][242-0][297-0][358-2];188,[48-2][242-0][358-2][394-0];188,[48-2][241-0][358-2][393-0];188,[48-2][242-0][358-2][392-0];188,[47-2][68-0][242-0][358-2];187,[48-2][242-0][298-0][358-2];187,[48-2][68-0][241-0][358-2];185,[48-2][241-0][358-2][394-0];182,[48-2][241-0][297-0][358-2];182,[48-2][241-0][358-2][392-0];182
120,199,-4.49999996647,123.547180176,1.4726875896,903,-1[48:136:228:358:0],[48-2][242-0][358-2][390-0];199,[48-2][242-0][358-2][393-0];194,[48-2][241-0][358-2][390-0];193,[48-2][68-0][242-0][358-2];191,[48-2][242-0][297-0][358-2];188,[48-2][242-0][358-2][394-0];188,[48-2][242-0][358-2][392-0];188,[48-2][241-0][358-2][393-0];188,[47-2][68-0][242-0][358-2];187,[48-2][242-0][298-0][358-2];187,[48-2][68-0][241-0][358-2];185,[48-2][241-0][297-0][358-2];182,[48-2][241-0][358-2][394-0];182,[48-2][241-0][358-2][392-0];182
121,199,-5.99999982119,124.427688599,1.47527047111,896,-1[48:136:228:358:0],[48-2][242-0][358-2][390-0];199,[48-2][242-0][358-2][393-0];194,[48-2][241-0][358-2][390-0];193,[48-2][68-0][242-0][358-2];191,[48-2][242-0][358-2][394-0];188,[48-2][242-0][297-0][358-2];188,[48-2][242-0][358-2][392-0];188,[48-2][241-0][358-2][393-0];188,[47-2][68-0][242-0][358-2];187,[48-2][242-0][298-0][358-2];187,[48-2][68-0][241-0][358-2];185,[48-2][241-0][358-2][394-0];182,[48-2][241-0][358-2][392-0];182,[48-2][241-0][297-0][358-2];182
121,199,-5.99999982119,126.451248169,1.46250207065,866,-1[48:136:228:358:0],[48-2][242-0][358-2][390-0];199,[48-2][242-0][358-2][393-0];194,[48-2][241-0][358-2][390-0];193,[48-2][68-0][242-0][358-2];191,[48-2][242-0][358-2][394-0];188,[48-2][242-0][297-0][358-2];188,[48-2][242-0][358-2][392-0];188,[48-2][241-0][358-2][393-0];188,[47-2][68-0][242-0][358-2];187,[48-2][242-0][298-0][358-2];187,[48-2][68-0][241-0][358-2];185,[48-2][241-0][358-2][394-0];182,[48-2][241-0][297-0][358-2];182,[48-2][241-0][358-2][392-0];182
121,199,-5.99999982119,123.257003784,1.48702036046,916,-1[48:136:228:358:0],[48-2][242-0][358-2][390-0];199,[48-2][242-0][358-2][393-0];194,[48-2][241-0][358-2][390-0];193,[48-2][68-0][242-0][358-2];191,[48-2][242-0][358-2][394-0];188,[48-2][242-0][297-0][358-2];188,[48-2][242-0][358-2][392-0];188,[48-2][241-0][358-2][393-0];188,[47-2][68-0][242-0][358-2];187,[48-2][242-0][298-0][358-2];187,[48-2][68-0][241-0][358-2];185,[48-2][241-0][297-0][358-2];182,[48-2][241-0][358-2][394-0];182,[48-2][241-0][358-2][392-0];182
121,199,-3.49514556635,124.822822571,1.47243206491,863,-1[48:136:228:358:0],[48-2][242-0][358-2][390-0];199,[48-2][242-0][358-2][393-0];194,[48-2][241-0][358-2][390-0];193,[48-2][68-0][242-0][358-2];191,[48-2][242-0][358-2][394-0];188,[48-2][242-0][358-2][392-0];188,[48-2][242-0][297-0][358-2];188,[48-2][241-0][358-2][393-0];188,[47-2][68-0][242-0][358-2];187,[48-2][242-0][298-0][358-2];187,[48-2][68-0][241-0][358-2];185,[48-2][241-0][358-2][394-0];182,[48-2][241-0][297-0][358-2];182,[48-2][241-0][358-2][392-0];182
121,199,-4,123.501846313,1.47535743978,883,-1[48:136:228:358:0],[48-2][242-0][358-2][390-0];199,[48-2][242-0][358-2][393-0];194,[48-2][241-0][358-2][390-0];193,[48-2][68-0][242-0][358-2];191,[48-2][242-0][358-2][394-0];188,[48-2][242-0][358-2][392-0];188,[48-2][242-0][297-0][358-2];188,[48-2][241-0][358-2][393-0];188,[47-2][68-0][242-0][358-2];187,[48-2][242-0][298-0][358-2];187,[48-2][68-0][241-0][358-2];185,[48-2][241-0][297-0][358-2];182,[48-2][241-0][358-2][394-0];182,[48-2][241-0][358-2][392-0];182
121,199,-2.99999991059,124.037284851,1.47199653652,881,-1[48:136:228:358:0],[48-2][242-0][358-2][390-0];199,[48-2][242-0][358-2][393-0];194,[48-2][241-0][358-2][390-0];193,[48-2][68-0][242-0][358-2];191,[48-2][242-0][358-2][394-0];188,[48-2][242-0][297-0][358-2];188,[48-2][241-0][358-2][393-0];188,[48-2][242-0][358-2][392-0];188,[47-2][68-0][242-0][358-2];187,[48-2][242-0][298-0][358-2];187,[48-2][68-0][241-0][358-2];185,[48-2][241-0][358-2][394-0];182,[48-2][241-0][297-0][358-2];182,[48-2][241-0][358-2][392-0];182
121,199,-2.57142852764,121.944061279,1.48342587379,929,-1[48:136:228:358:0],[48-2][242-0][358-2][390-0];199,[48-2][242-0][358-2][393-0];194,[48-2][241-0][358-2][390-0];193,[48-2][68-0][242-0][358-2];191,[48-2][242-0][297-0][358-2];188,[48-2][242-0][358-2][392-0];188,[48-2][242-0][358-2][394-0];188,[48-2][241-0][358-2][393-0];188,[47-2][68-0][242-0][358-2];187,[48-2][242-0][298-0][358-2];187,[48-2][68-0][241-0][358-2];185,[48-2][241-0][297-0][358-2];182,[48-2][241-0][358-2][392-0];182,[48-2][241-0][358-2][394-0];182
122,199,-4.99999992549,125.764625549,1.46274455759,872,-1[48:136:228:358:0],[48-2][242-0][358-2][390-0];199,[48-2][242-0][358-2][393-0];194,[48-2][241-0][358-2][390-0];193,[48-2][68-0][242-0][358-2];191,[48-2][242-0][297-0][358-2];188,[48-2][242-0][358-2][394-0];188,[48-2][241-0][358-2][393-0];188,[48-2][242-0][358-2][392-0];188,[47-2][68-0][242-0][358-2];187,[48-2][242-0][298-0][358-2];187,[48-2][68-0][241-0][358-2];185,[48-2][241-0][297-0][358-2];182,[48-2][241-0][358-2][394-0];182,[48-2][241-0][358-2][392-0];182
122,199,-4.99999992549,125.767913818,1.48205802934,873,-1[48:136:228:358:0],[48-2][242-0][358-2][390-0];199,[48-2][242-0][358-2][393-0];194,[48-2][241-0][358-2][390-0];193,[48-2][68-0][242-0][358-2];191,[48-2][242-0][358-2][392-0];188,[48-2][242-0][297-0][358-2];188,[48-2][241-0][358-2][393-0];188,[48-2][242-0][358-2][394-0];188,[47-2][68-0][242-0][358-2];187,[48-2][242-0][298-0][358-2];187,[48-2][68-0][241-0][358-2];185,[48-2][241-0][297-0][358-2];182,[48-2][241-0][358-2][394-0];182,[48-2][241-0][358-2][392-0];182
122,199,-6.99999968708,123.504386902,1.48713780996,1057,-1[48:136:228:358:0],[48-2][242-0][358-2][390-0];199,[48-2][242-0][358-2][393-0];194,[48-2][241-0][358-2][390-0];193,[48-2][68-0][242-0][358-2];191,[48-2][242-0][297-0][358-2];188,[48-2][242-0][358-2][392-0];188,[48-2][241-0][358-2][393-0];188,[48-2][242-0][358-2][394-0];188,[47-2][68-0][242-0][358-2];187,[48-2][242-0][298-0][358-2];187,[48-2][68-0][241-0][358-2];185,[48-2][241-0][358-2][394-0];182,[48-2][241-0][297-0][358-2];182,[48-2][241-0][358-2][392-0];182
122,199,-3.49514556635,120.465385437,1.49642015728,940,-1[48:136:228:358:0],[48-2][242-0][358-2][390-0];199,[48-2][242-0][358-2][393-0];194,[48-2][241-0][358-2][390-0];193,[48-2][68-0][242-0][358-2];191,[48-2][241-0][358-2][393-0];188,[48-2][242-0][358-2][392-0];188,[48-2][242-0][297-0][358-2];188,[48-2][242-0][358-2][394-0];188,[47-2][68-0][242-0][358-2];187,[48-2][242-0][298-0][358-2];187,[48-2][68-0][241-0][358-2];185,[48-2][241-0][297-0][358-2];182,[48-2][241-0][358-2][392-0];182,[48-2][241-0][358-2][394-0];182
122,199,-3.85714293925,125.937393188,1.46469409298,889,-1[48:136:228:358:0],[48-2][242-0][358-2][390-0];199,[48-2][242-0][358-2][393-0];194,[48-2][241-0][358-2][390-0];193,[48-2][68-0][242-0][358-2];191,[48-2][242-0][297-0][358-2];188,[48-2][241-0][358-2][393-0];188,[48-2][242-0][358-2][392-0];188,[48-2][242-0][358-2][394-0];188,[47-2][68-0][242-0][358-2];187,[48-2][242-0][298-0][358-2];187,[48-2][68-0][241-0][358-2];185,[48-2][241-0][297-0][358-2];182,[48-2][241-0][358-2][394-0];182,[48-2][241-0][358-2][392-0];182
122,199,-3.66666655739,121.72530365,1.4915143205,952,-1[48:136:228:358:0],[48-2][242-0][358-2][390-0];199,[48-2][242-0][358-2][393-0];194,[48-2][241-0][358-2][390-0];193,[48-2][68-0][242-0][358-2];191,[48-2][242-0][358-2][394-0];188,[48-2][242-0][297-0][358-2];188,[48-2][241-0][358-2][393-0];188,[48-2][242-0][358-2][392-0];188,[47-2][68-0][242-0][358-2];187,[48-2][242-0][298-0][358-2];187,[48-2][68-0][241-0][358-2];185,[48-2][241-0][358-2][392-0];182,[48-2][241-0][297-0][358-2];182,[48-2][241-0][358-2][394-0];182
122,199,-3.96491250044,125.495864868,1.46980517251,859,-1[48:136:228:358:0],[48-2][242-0][358-2][390-0];199,[48-2][242-0][358-2][393-0];194,[48-2][241-0][358-2][390-0];193,[48-2][68-0][242-0][358-2];191,[48-2][242-0][297-0][358-2];188,[48-2][242-0][358-2][394-0];188,[48-2][241-0][358-2][393-0];188,[48-2][242-0][358-2][392-0];188,[47-2][68-0][242-0][358-2];187,[48-2][242-0][298-0][358-2];187,[48-2][68-0][241-0][358-2];185,[48-2][241-0][297-0][358-2];182,[48-2][241-0][358-2][392-0];182,[48-2][241-0][358-2][394-0];182
123,199,-5.42857149791,124.652191162,1.48296879161,883,-1[48:136:228:358:0],[48-2][242-0][358-2][390-0];199,[48-2][242-0][358-2][393-0];194,[48-2][241-0][358-2][390-0];193,[48-2][68-0][242-0][358-2];191,[48-2][241-0][358-2][393-0];188,[48-2][242-0][297-0][358-2];188,[48-2][242-0][358-2][392-0];188,[48-2][242-0][358-2][394-0];188,[47-2][68-0][242-0][358-2];187,[48-2][242-0][298-0][358-2];187,[48-2][68-0][241-0][358-2];185,[48-2][241-0][297-0][358-2];182,[48-2][241-0][358-2][392-0];182,[48-2][241-0][358-2][394-0];182
123,199,-3.3119264733,123.453559875,1.48149957456,906,-1[48:136:228:358:0],[48-2][242-0][358-2][390-0];199,[48-2][242-0][358-2][393-0];194,[48-2][241-0][358-2][390-0];193,[48-2][68-0][242-0][358-2];191,[48-2][242-0][297-0][358-2];188,[48-2][242-0][358-2][392-0];188,[48-2][242-0][358-2][394-0];188,[48-2][241-0][358-2][393-0];188,[47-2][68-0][242-0][358-2];187,[48-2][242-0][298-0][358-2];187,[48-2][68-0][241-0][358-2];185,[48-2][241-0][358-2][392-0];182,[48-2][241-0][297-0][358-2];182,[48-2][241-0][358-2][394-0];182
123,199,-7.33333311478,122.29801178,1.49095576034,897,-1[48:136:228:358:0],[48-2][242-0][358-2][390-0];199,[48-2][242-0][358-2][393-0];194,[48-2][241-0][358-2][390-0];193,[48-2][68-0][242-0][358-2];191,[48-2][242-0][297-0][358-2];188,[48-2][242-0][358-2][394-0];188,[48-2][242-0][358-2][392-0];188,[48-2][241-0][358-2][393-0];188,[47-2][68-0][242-0][358-2];187,[48-2][242-0][298-0][358-2];187,[48-2][68-0][241-0][358-2];185,[48-2][241-0][358-2][392-0];182,[48-2][241-0][297-0][358-2];182,[48-2][241-0][358-2][394-0];182
123,199,-5.99999982119,120.363021851,1.48745118632,944,-1[48:136:228:358:0],[48-2][242-0][358-2][390-0];199,[48-2][242-0][358-2][393-0];194,[48-2][241-0][358-2][390-0];193,[48-2][68-0][242-0][358-2];191,[48-2][241-0][358-2][393-0];188,[48-2][242-0][358-2][394-0];188,[48-2][242-0][358-2][392-0];188,[48-2][242-0][297-0][358-2];188,[47-2][68-0][242-0][358-2];187,[48-2][242-0][298-0][358-2];187,[48-2][68-0][241-0][358-2];185,[48-2][241-0][358-2][394-0];182,[48-2][241-0][358-2][392-0];182,[48-2][241-0][297-0][358-2];182
123,199,-2.99999991059,121.753852844,1.47651402589,923,-1[48:136:228:358:0],[48-2][242-0][358-2][390-0];199,[48-2][242-0][358-2][393-0];194,[48-2][241-0][358-2][390-0];193,[48-2][68-0][242-0][358-2];191,[48-2][242-0][358-2][394-0];188,[48-2][242-0][297-0][358-2];188,[48-2][242-0][358-2][392-0];188,[48-2][241-0][358-2][393-0];188,[47-2][68-0][242-0][358-2];187,[48-2][242-0][298-0][358-2];187,[48-2][68-0][241-0][358-2];185,[48-2][241-0][297-0][358-2];182,[48-2][241-0][358-2][394-0];182,[48-2][241-0][358-2][392-0];182
123,199,-6.99999968708,123.661972046,1.4746509474,899,-1[48:136:228:358:0],[48-2][242-0][358-2][390-0];199,[48-2][242-0][358-2][393-0];194,[48-2][241-0][358-2][390-0];193,[48-2][68-0][242-0][358-2];191,[48-2][241-0][358-2][393-0];188,[48-2][242-0][358-2][394-0];188,[48-2][242-0][297-0][358-2];188,[48-2][242-0][358-2][392-0];188,[47-2][68-0][242-0][358-2];187,[48-2][242-0][298-0][358-2];187,[48-2][68-0][241-0][358-2];185,[48-2][241-0][358-2][394-0];182,[48-2][241-0][297-0][358-2];182,[48-2][241-0][358-2][392-0];182
123,199,-3.60606043346,124.954971313,1.46557911058,871,-1[48:136:228:358:0],[48-2][242-0][358-2][390-0];199,[48-2][242-0][358-2][393-0];194,[48-2][241-0][358-2][390-0];193,[48-2][68-0][242-0][358-2];191,[48-2][242-0][358-2][392-0];188,[48-2][241-0][358-2][393-0];188,[48-2][242-0][297-0][358-2];188,[48-2][242-0][358-2][394-0];188,[47-2][68-0][242-0][358-2];187,[48-2][242-0][298-0][358-2];187,[48-2][68-0][241-0][358-2];185,[48-2][241-0][358-2][392-0];182,[48-2][241-0][297-0][358-2];182,[48-2][241-0][358-2][394-0];182
123,199,-3.49514556635,124.082763672,1.46257619374,907,-1[48:136:228:358:0],[48-2][242-0][358-2][390-0];199,[48-2][242-0][358-2][393-0];194,[48-2][241-0][358-2][390-0];193,[48-2][68-0][242-0][358-2];191,[48-2][242-0][358-2][392-0];188,[48-2][242-0][358-2][394-0];188,[48-2][242-0][297-0][358-2];188,[48-2][241-0][358-2][393-0];188,[47-2][68-0][242-0][358-2];187,[48-2][242-0][298-0][358-2];187,[48-2][68-0][241-0][358-2];185,[48-2][241-0][358-2][394-0];182,[48-2][241-0][297-0][358-2];182,[48-2][241-0][358-2][392-0];182
124,199,-2.71739129907,122.345031738,1.48247223364,898,-1[48:136:228:358:0],[48-2][242-0][358-2][390-0];199,[48-2][242-0][358-2][393-0];194,[48-2][241-0][358-2][390-0];193,[48-2][68-0][242-0][358-2];191,[48-2][242-0][297-0][358-2];188,[48-2][242-0][358-2][392-0];188,[48-2][242-0][358-2][394-0];188,[48-2][241-0][358-2][393-0];188,[47-2][68-0][242-0][358-2];187,[48-2][242-0][298-0][358-2];187,[48-2][68-0][241-0][358-2];185,[48-2][241-0][358-2][392-0];182,[48-2][241-0][297-0][358-2];182,[48-2][241-0][358-2][394-0];182
124,199,-4,125.391052246,1.46776985845,867,-1[48:136:228:358:0],[48-2][242-0][358-2][390-0];199,[48-2][242-0][358-2][393-0];194,[48-2][241-0][358-2][390-0];193,[48-2][68-0][242-0][358-2];191,[48-2][242-0][358-2][394-0];188,[48-2][242-0][358-2][392-0];188,[48-2][242-0][297-0][358-2];188,[48-2][241-0][358-2][393-0];188,[47-2][68-0][242-0][358-2];187,[48-2][242-0][298-0][358-2];187,[48-2][68-0][241-0][358-2];185,[48-2][241-0][358-2][394-0];182,[48-2][241-0][297-0][358-2];182,[48-2][241-0][358-2][392-0];182
124,199,-5.99999982119,121.698387146,1.48072384642,1055,-1[48:136:228:358:0],[48-2][242-0][358-2][390-0];199,[48-2][242-0][358-2][393-0];194,[48-2][241-0][358-2][390-0];193,[48-2][68-0][242-0][358-2];191,[48-2][242-0][358-2][394-0];188,[48-2][242-0][358-2][392-0];188,[48-2][242-0][297-0][358-2];188,[48-2][241-0][358-2][393-0];188,[47-2][68-0][242-0][358-2];187,[48-2][242-0][298-0][358-2];187,[48-2][68-0][241-0][358-2];185,[48-2][241-0][297-0][358-2];182,[48-2][241-0][358-2][392-0];182,[48-2][241-0][358-2][394-0];182
124,199,-5.99999982119,121.774894714,1.47902950648,911,-1[48:136:228:358:0],[48-2][242-0][358-2][390-0];199,[48-2][242-0][358-2][393-0];194,[48-2][241-0][358-2][390-0];193,[48-2][68-0][242-0][358-2];191,[48-2][242-0][358-2][392-0];188,[48-2][242-0][358-2][394-0];188,[48-2][242-0][297-0][358-2];188,[48-2][241-0][358-2][393-0];188,[47-2][68-0][242-0][358-2];187,[48-2][242-0][298-0][358-2];187,[48-2][68-0][241-0][358-2];185,[48-2][241-0][358-2][392-0];182,[48-2][241-0][297-0][358-2];182,[48-2][241-0][358-2][394-0];182
124,199,-5.99999982119,124.122383118,1.46799718424,894,-1[48:136:228:358:0],[48-2][242-0][358-2][390-0];199,[48-2][242-0][358-2][393-0];194,[48-2][241-0][358-2][390-0];193,[48-2][68-0][242-0][358-2];191,[48-2][241-0][358-2][393-0];188,[48-2][242-0][297-0][358-2];188,[48-2][242-0][358-2][392-0];188,[48-2][242-0][358-2][394-0];188,[47-2][68-0][242-0][358-2];187,[48-2][242-0][298-0][358-2];187,[48-2][68-0][241-0][358-2];185,[48-2][241-0][297-0][358-2];182,[48-2][241-0][358-2][394-0];182,[48-2][241-0][358-2][392-0];182
