TimeElapsed, Max, Min, Mean, Std, Number of items., Selected,level 1,level 2,-1
0,36,-18,0.15625,1.55001850732,24,13[1:2:-1],[1;-N][2;-N]
0,38,-31,4.21875,2.41525683441,24,15[1:2:-1],[1;-N][2;-N]
0,38,-10,7.59375,2.19768138428,26,-1[1:2:0],[1;-N][2;-N]
0,61,-16,14.28125,2.93691296495,20,-1[1:2:0],[1;-N][2;-N]
0,61,-18,14.625,3.16467008055,20,-1[1:2:0],[1;-N][2;-N]
0,61,-10,13.90625,3.06038172117,25,-1[1:2:0],[1;-N][2;-N]
0,61,-14,18.15625,3.7894047848,21,-1[1:2:0],[1;-N][2;-N]
0,59,-32,16.21875,4.0405015872,23,-1[1:2:0],[1;-N][2;-N]
0,59,-11,20.78125,3.08876946796,22,-1[1:2:0],[1;-N][2;-N]
0,59,-15,26.75,3.12968398964,19,-1[1:2:0],[1;-N][2;-N]
0,61,-77,21.03125,4.78410543309,22,-1[1:2:0],[1;-N][2;-N]
0,61,-15,20.5625,3.76557637417,23,-1[1:2:0],[1;-N][2;-N]
0,50,-39,-4.21875,2.66807455409,26,12[1:2:-1],[1;-N][2;-N]
0,50,-8,4.71875,2.45316854062,25,-1[1:2:0],[1;-N][2;-N]
0,56,-18,15.875,3.83898332489,20,-1[1:2:0],[1;-N][2;-N]
0,56,-10,21.78125,4.28768548592,18,-1[1:2:0],[1;-N][2;-N]
0,56,-7,31.625,4.07084479485,16,-1[1:2:0],[1;-N][2;-N]
0,57,-17,37.03125,3.8485702436,14,-1[1:2:0],[1;-N][2;-N]
0,59,-40,30.0625,4.67893749207,17,-1[1:2:0],[1;-N][2;-N]
0,64,-40,28.78125,4.86793044591,20,-1[1:2:0],[1;-N][2;-N]
0,98,-42,25.875,5.91735893104,17,-1[1:2:0],[1;-N][2;-N]
0,98,-11,43.875,4.83128436275,19,-1[1:2:0],[1;-N][2;-N]
