TimeElapsed, Max, Min, Mean, Std, Number of items., Selected,level 1,level 2,level 3,level 4,-1
0,23,-7,0.269076317549,0.0544347158079,1376,-1[1:2:0],[1;-N][2;-23-10]
1,23,-2,0.728246331215,0.0587868072505,1365,-1[1:2:0],[1;-N][2;-32-10]
1,28,-23,1.39223563671,0.106688800129,1347,-1[1:2:0],[1;-N][2;-35-10]
1,31,-18,1.31927716732,0.118299254917,1397,-1[1:2:0],[1;-N][2;-38-10]
1,31,-3,1.99062919617,0.124515747767,1413,-1[1:2:0],[1;-N][2;-42-10]
1,38,-14,3.79919672012,0.195537562712,1349,-1[1:2:0],[1;-N][2;-43-10]
1,55,-35,4.44042825699,0.245566446364,1403,-1[1:2:0],[1;-N][2;-45-10]
1,66,-33,4.42302560806,0.282203456284,1403,-1[1:2:0],[1;-N][2;-47-10]
0,6,-4,-0.0140562253073,0.0142100466435,1356,-1[1:2:0],[1;-N][2;-20-2]
0,10,-7,0.00602409616113,0.0188720099774,1340,-1[1:2:0],[1;-N][2;-20-4]
0,26,-9,0.0562249012291,0.0309007743517,1352,-1[1:2:0],[1;-N][2;-24-4]
0,28,-14,0.0970548838377,0.0428637757317,1355,-1[1:2:0],[1;-N][2;-34-4]
0,28,-2,0.481927722692,0.0500310026489,1388,-1[1:2:0],[1;-N][2;-42-4]
0,49,-13,1.24230253696,0.11688496214,1347,-1[1:2:0],[1;-N][2;-51-4]
0,49,-3,1.79317271709,0.123864986819,1406,-1[1:2:0],[1;-N][2;-52-4]
0,4,-4,-0.0247657299042,0.013587579678,1342,-1[1:2:0],[1;-N][2;-13-5]
0,4,-2,0.107764393091,0.0115866128273,1373,-1[1:2:0],[1;-N][2;-13-10]
0,17,-15,0.0836680084467,0.0255803423928,1361,-1[1:2:0],[1;-N][2;-14-12]
0,17,-2,0.260374844074,0.0277734564637,1373,-1[1:2:0],[1;-N][2;-15-13]
0,22,-16,0.432396262884,0.0579849465243,1362,-1[1:2:0],[1;-N][2;-16-13]
0,25,-10,0.459839344025,0.0663464483401,1392,-1[1:2:0],[1;-N][2;-21-13]
1,31,-13,0.769745647907,0.0901375392984,1397,-1[1:2:0],[1;-N][2;-22-13]
1,65,-25,1.04618477821,0.124605568191,1414,-1[1:2:0],[1;-N][2;-28-13]
1,65,-2,1.90294516087,0.133531917193,1405,-1[1:2:0],[1;-N][2;-33-13]
1,65,-3,4.8012046814,0.211459711801,1336,-1[1:2:0],[1;-N][2;-35-13]
0,10,-7,-0.0180722884834,0.0159594984525,1365,-1[1:2:0],[1;-N][2;-16-4]
0,13,-11,-0.018741633743,0.0239983431807,1354,-1[1:2:0],[1;-N][2;-13-10]
0,13,-2,0.180722892284,0.020708652512,1386,-1[1:2:0],[1;-N][2;-13-11]
0,15,-8,0.232262387872,0.0427039660894,1377,-1[1:2:0],[1;-N][2;-18-11]
0,19,-17,0.350736290216,0.0548625924222,1380,-1[1:2:0],[1;-N][2;-19-11]
0,19,-2,0.720214188099,0.0597670242988,1402,-1[1:2:0],[1;-N][2;-21-11]
0,29,-25,1.63186073303,0.125096665234,1376,-1[1:2:0],[1;-N][2;-25-11]
0,32,-17,1.59370815754,0.142729484894,1398,-1[1:2:0],[1;-N][2;-29-11]
0,45,-24,1.98728251457,0.169668824078,1411,-1[1:2:0],[1;-N][2;-33-11]
0,51,-19,2.70147252083,0.194958281134,1411,-1[1:2:0],[1;-N][2;-38-11]
